source_id;target_id;relation;kind
351_48;351;skos:broader;structural
351_48;351_47;skos:broader;zthes_BT
351_48;323_13;skos:related;zthes_RT
351_48;334_92;skos:related;zthes_RT
351_48;351_58;skos:related;zthes_RT
351_50;351;skos:broader;structural
351_50;351_62;skos:broader;zthes_BT
351_53;351;skos:broader;structural
351_53;351_55;skos:broader;zthes_BT
351_53;164_53;skos:related;zthes_RT
351_53;324_74;skos:related;zthes_RT
351_53;351_54;skos:related;zthes_RT
351_53;429_63;skos:related;zthes_RT
351_54;351;skos:broader;structural
351_54;351_55;skos:broader;zthes_BT
351_54;351_53;skos:related;zthes_RT
351_54;429_35;skos:related;zthes_RT
351_55;351;skos:broader;structural
351_58;351;skos:broader;structural
351_58;351_47;skos:broader;zthes_BT
351_58;323_99;skos:related;zthes_RT
351_58;351_48;skos:related;zthes_RT
351_61;351;skos:broader;structural
351_61;351_62;skos:broader;zthes_BT
351_61;162_06;skos:related;zthes_RT
351_61;324_57;skos:related;zthes_RT
351_61;334_00;skos:related;zthes_RT
351_62;351;skos:broader;structural
351_62;351_55;skos:broader;zthes_BT
351_62;324_57;skos:related;zthes_RT
351_67;351;skos:broader;structural
351_67;351_55;skos:broader;zthes_BT
351_67;331_88;skos:related;zthes_RT
351_67;333_86;skos:related;zthes_RT
351_67;342_72;skos:related;zthes_RT
351_67;352_55;skos:related;zthes_RT
351_69;351;skos:broader;structural
351_69;351_79;skos:broader;zthes_BT
351_70;351;skos:broader;structural
351_70;351_62;skos:broader;zthes_BT
351_70;162_40;skos:related;zthes_RT
351_74;351;skos:broader;structural
351_74;351_55;skos:broader;zthes_BT
351_74;161_86;skos:related;zthes_RT
351_74;324_79;skos:related;zthes_RT
351_74;351_85;skos:related;zthes_RT
351_78;351;skos:broader;structural
351_78;351_55;skos:broader;zthes_BT
351_79;351;skos:broader;structural
351_79;351_78;skos:broader;zthes_BT
351_79;332_26;skos:related;zthes_RT
351_79;332_36;skos:related;zthes_RT
351_82;351;skos:broader;structural
351_82;351_62;skos:broader;zthes_BT
351_85;351;skos:broader;structural
351_85;351_55;skos:broader;zthes_BT
351_85;161_35;skos:related;zthes_RT
351_85;161_79;skos:related;zthes_RT
351_85;331_19;skos:related;zthes_RT
351_85;332_47;skos:related;zthes_RT
351_85;351_74;skos:related;zthes_RT
351_85;352_60;skos:related;zthes_RT
351_86;351;skos:broader;structural
351_86;351_55;skos:broader;zthes_BT
351_86;321_46;skos:related;zthes_RT
351_87;351;skos:broader;structural
351_87;351_55;skos:broader;zthes_BT
351_89;351;skos:broader;structural
351_89;351_79;skos:broader;zthes_BT
351_90;351;skos:broader;structural
351_90;351_62;skos:broader;zthes_BT
351_95;351;skos:broader;structural
351_95;351_85;skos:broader;zthes_BT
351_95;332_47;skos:related;zthes_RT
351_96;351;skos:broader;structural
351_96;351_95;skos:broader;zthes_BT
351_97;351;skos:broader;structural
351_97;351_78;skos:broader;zthes_BT
351_97;311_51;skos:related;zthes_RT
351_98;351;skos:broader;structural
351_98;351_78;skos:broader;zthes_BT
351_99;351;skos:broader;structural
351_99;351_78;skos:broader;zthes_BT
352_08;352;skos:broader;structural
352_08;352_28;skos:broader;zthes_BT
352_08;323_53;skos:related;zthes_RT
352_08;323_55;skos:related;zthes_RT
352_08;352_16;skos:related;zthes_RT
352_13;352;skos:broader;structural
352_13;352_35;skos:broader;zthes_BT
352_14;352;skos:broader;structural
352_14;352_35;skos:broader;zthes_BT
352_15;352;skos:broader;structural
352_15;352_35;skos:broader;zthes_BT
352_16;352;skos:broader;structural
352_16;352_35;skos:broader;zthes_BT
352_16;352_08;skos:related;zthes_RT
352_21;352;skos:broader;structural
352_21;352_53;skos:broader;zthes_BT
352_23;352;skos:broader;structural
352_23;352_35;skos:broader;zthes_BT
352_27;352;skos:broader;structural
352_27;352_35;skos:broader;zthes_BT
352_28;352;skos:broader;structural
352_28;352_47;skos:broader;zthes_BT
352_28;332_26;skos:related;zthes_RT
352_29;352;skos:broader;structural
352_29;352_47;skos:broader;zthes_BT
352_29;352_48;skos:related;zthes_RT
352_29;362_39;skos:related;zthes_RT
352_31;352;skos:broader;structural
352_31;352_53;skos:broader;zthes_BT
352_33;352;skos:broader;structural
352_33;352_55;skos:broader;zthes_BT
352_35;352;skos:broader;structural
352_35;352_47;skos:broader;zthes_BT
352_35;122_53;skos:related;zthes_RT
352_39;352;skos:broader;structural
352_39;352_47;skos:broader;zthes_BT
352_39;352_48;skos:related;zthes_RT
352_41;352;skos:broader;structural
352_41;352_53;skos:broader;zthes_BT
352_46;352;skos:broader;structural
352_46;352_56;skos:broader;zthes_BT
352_47;352;skos:broader;structural
352_47;352_56;skos:broader;zthes_BT
352_48;352;skos:broader;structural
352_48;352_47;skos:broader;zthes_BT
352_48;352_29;skos:related;zthes_RT
352_48;352_39;skos:related;zthes_RT
352_51;352;skos:broader;structural
352_51;352_53;skos:broader;zthes_BT
352_53;352;skos:broader;structural
352_53;352_55;skos:broader;zthes_BT
352_55;352;skos:broader;structural
352_55;351_67;skos:related;zthes_RT
352_56;352;skos:broader;structural
352_56;352_55;skos:broader;zthes_BT
352_56;122_53;skos:related;zthes_RT
352_56;212_84;skos:related;zthes_RT
352_58;352;skos:broader;structural
352_58;352_47;skos:broader;zthes_BT
352_58;352_67;skos:related;zthes_RT
352_59;352;skos:broader;structural
352_59;352_47;skos:broader;zthes_BT
352_60;352;skos:broader;structural
352_60;352_73;skos:broader;zthes_BT
352_60;161_78;skos:related;zthes_RT
352_60;161_86;skos:related;zthes_RT
352_60;351_85;skos:related;zthes_RT
352_62;352;skos:broader;structural
352_62;352_53;skos:broader;zthes_BT
352_67;352;skos:broader;structural
352_67;352_56;skos:broader;zthes_BT
352_67;111_02;skos:related;zthes_RT
352_67;161_33;skos:related;zthes_RT
352_67;161_35;skos:related;zthes_RT
352_67;352_58;skos:related;zthes_RT
352_70;352;skos:broader;structural
352_70;352_71;skos:broader;zthes_BT
352_71;352;skos:broader;structural
352_71;352_73;skos:broader;zthes_BT
352_73;352;skos:broader;structural
352_73;352_53;skos:broader;zthes_BT
352_75;352;skos:broader;structural
352_75;352_56;skos:broader;zthes_BT
352_80;352;skos:broader;structural
352_80;352_91;skos:broader;zthes_BT
352_91;352;skos:broader;structural
352_91;352_73;skos:broader;zthes_BT
352_91;161_37;skos:related;zthes_RT
352_93;352;skos:broader;structural
352_93;352_73;skos:broader;zthes_BT
352_95;352;skos:broader;structural
352_95;352_56;skos:broader;zthes_BT
361_10;361;skos:broader;structural
361_10;361_61;skos:broader;zthes_BT
361_15;361;skos:broader;structural
361_15;361_25;skos:broader;zthes_BT
361_16;361;skos:broader;structural
361_16;361_25;skos:broader;zthes_BT
361_18;361;skos:broader;structural
361_18;361_38;skos:broader;zthes_BT
361_20;361;skos:broader;structural
361_20;361_61;skos:broader;zthes_BT
361_25;361;skos:broader;structural
361_25;361_45;skos:broader;zthes_BT
361_30;361;skos:broader;structural
361_30;361_61;skos:broader;zthes_BT
361_38;361;skos:broader;structural
361_38;361_55;skos:broader;zthes_BT
361_38;164_31;skos:related;zthes_RT
361_40;361;skos:broader;structural
361_40;361_61;skos:broader;zthes_BT
361_42;361;skos:broader;structural
361_42;361_55;skos:broader;zthes_BT
361_45;361;skos:broader;structural
361_45;361_55;skos:broader;zthes_BT
361_45;426_77;skos:related;zthes_RT
361_50;361;skos:broader;structural
361_50;361_61;skos:broader;zthes_BT
361_55;361;skos:broader;structural
361_55;342_72;skos:related;zthes_RT
361_55;342_73;skos:related;zthes_RT
361_57;361;skos:broader;structural
361_57;361_66;skos:broader;zthes_BT
361_57;362_22;skos:related;zthes_RT
361_60;361;skos:broader;structural
361_60;361_61;skos:broader;zthes_BT
361_61;361;skos:broader;structural
361_61;361_63;skos:broader;zthes_BT
361_63;361;skos:broader;structural
361_63;361_55;skos:broader;zthes_BT
361_66;361;skos:broader;structural
361_66;361_55;skos:broader;zthes_BT
361_66;121_28;skos:related;zthes_RT
361_66;426_66;skos:related;zthes_RT
361_68;361;skos:broader;structural
361_68;361_66;skos:broader;zthes_BT
361_70;361;skos:broader;structural
361_70;361_61;skos:broader;zthes_BT
361_74;361;skos:broader;structural
361_74;361_63;skos:broader;zthes_BT
361_74;361_81;skos:related;zthes_RT
361_78;361;skos:broader;structural
361_78;361_66;skos:broader;zthes_BT
361_78;361_88;skos:related;zthes_RT
361_80;361;skos:broader;structural
361_80;361_61;skos:broader;zthes_BT
361_81;361;skos:broader;structural
361_81;361_63;skos:broader;zthes_BT
361_81;125_51;skos:related;zthes_RT
361_81;222_77;skos:related;zthes_RT
361_81;361_74;skos:related;zthes_RT
361_81;429_02;skos:related;zthes_RT
361_83;361;skos:broader;structural
361_83;361_63;skos:broader;zthes_BT
361_84;361;skos:broader;structural
361_84;361_63;skos:broader;zthes_BT
361_87;361;skos:broader;structural
361_87;361_66;skos:broader;zthes_BT
361_88;361;skos:broader;structural
361_88;361_87;skos:broader;zthes_BT
361_88;361_78;skos:related;zthes_RT
361_91;361;skos:broader;structural
361_91;361_63;skos:broader;zthes_BT
361_92;361;skos:broader;structural
361_92;361_63;skos:broader;zthes_BT
361_92;141_87;skos:related;zthes_RT
361_93;361;skos:broader;structural
361_93;361_63;skos:broader;zthes_BT
361_93;125_72;skos:related;zthes_RT
362_08;362;skos:broader;structural
362_08;362_18;skos:broader;zthes_BT
362_15;362;skos:broader;structural
362_15;362_25;skos:broader;zthes_BT
362_18;362;skos:broader;structural
362_18;362_28;skos:broader;zthes_BT
362_18;111_85;skos:related;zthes_RT
362_19;362;skos:broader;structural
362_22;362;skos:broader;structural
362_22;362_35;skos:broader;zthes_BT
362_22;361_57;skos:related;zthes_RT
362_25;362;skos:broader;structural
362_25;362_35;skos:broader;zthes_BT
362_25;410_00;skos:related;zthes_RT
362_28;362;skos:broader;structural
362_28;362_35;skos:broader;zthes_BT
362_28;164_70;skos:related;zthes_RT
362_28;321_92;skos:related;zthes_RT
362_33;362;skos:broader;structural
362_33;362_43;skos:broader;zthes_BT
362_33;111_77;skos:related;zthes_RT
362_33;164_56;skos:related;zthes_RT
362_33;224_92;skos:related;zthes_RT
362_35;362;skos:broader;structural
362_35;362_55;skos:broader;zthes_BT
362_35;164_55;skos:related;zthes_RT
362_38;362;skos:broader;structural
362_38;362_28;skos:broader;zthes_BT
362_38;331_62;skos:related;zthes_RT
362_39;362;skos:broader;structural
362_39;362_38;skos:broader;zthes_BT
362_39;352_29;skos:related;zthes_RT
362_43;362;skos:broader;structural
362_43;362_55;skos:broader;zthes_BT
362_43;164_63;skos:related;zthes_RT
362_43;211_55;skos:related;zthes_RT
362_43;213_55;skos:related;zthes_RT
362_43;224_93;skos:related;zthes_RT
362_44;362;skos:broader;structural
362_44;362_55;skos:broader;zthes_BT
362_44;151_95;skos:related;zthes_RT
362_47;362;skos:broader;structural
362_47;362_55;skos:broader;zthes_BT
362_52;362;skos:broader;structural
362_52;362_62;skos:broader;zthes_BT
362_52;332_87;skos:related;zthes_RT
362_52;342_55;skos:related;zthes_RT
362_52;342_75;skos:related;zthes_RT
362_52;342_77;skos:related;zthes_RT
362_53;362;skos:broader;structural
362_53;362_64;skos:broader;zthes_BT
362_55;362;skos:broader;structural
362_62;362;skos:broader;structural
362_62;362_55;skos:broader;zthes_BT
362_62;152_73;skos:related;zthes_RT
362_63;362;skos:broader;structural
362_63;362_55;skos:broader;zthes_BT
362_63;324_74;skos:related;zthes_RT
362_63;351_03;skos:related;zthes_RT
362_63;351_44;skos:related;zthes_RT
362_63;362_71;skos:related;zthes_RT
362_63;429_35;skos:related;zthes_RT
362_64;362;skos:broader;structural
362_64;362_55;skos:broader;zthes_BT
362_68;362;skos:broader;structural
362_68;362_55;skos:broader;zthes_BT
362_71;362;skos:broader;structural
362_71;362_62;skos:broader;zthes_BT
362_71;351_24;skos:related;zthes_RT
362_71;362_63;skos:related;zthes_RT
362_73;362;skos:broader;structural
362_73;362_55;skos:broader;zthes_BT
362_75;362;skos:broader;structural
362_75;362_55;skos:broader;zthes_BT
362_75;152_75;skos:related;zthes_RT
362_77;362;skos:broader;structural
362_77;362_55;skos:broader;zthes_BT
362_80;362;skos:broader;structural
362_80;362_71;skos:broader;zthes_BT
362_81;362;skos:broader;structural
362_81;362_71;skos:broader;zthes_BT
410_00;410;skos:broader;structural
410_00;362_25;skos:related;zthes_RT
410_01;410;skos:broader;structural
410_01;410_00;skos:broader;zthes_BT
410_02;410;skos:broader;structural
410_02;410_00;skos:broader;zthes_BT
410_03;410;skos:broader;structural
410_03;410_00;skos:broader;zthes_BT
410_04;410;skos:broader;structural
410_04;410_00;skos:broader;zthes_BT
410_05;410;skos:broader;structural
410_05;410_00;skos:broader;zthes_BT
410_06;410;skos:broader;structural
410_06;410_00;skos:broader;zthes_BT
410_07;410;skos:broader;structural
410_07;410_00;skos:broader;zthes_BT
410_08;410;skos:broader;structural
410_08;410_00;skos:broader;zthes_BT
410_09;410;skos:broader;structural
410_09;410_00;skos:broader;zthes_BT
410_10;410;skos:broader;structural
410_10;410_00;skos:broader;zthes_BT
410_11;410;skos:broader;structural
410_11;410_00;skos:broader;zthes_BT
410_12;410;skos:broader;structural
410_12;410_00;skos:broader;zthes_BT
410_13;410;skos:broader;structural
410_13;410_00;skos:broader;zthes_BT
410_14;410;skos:broader;structural
410_14;410_00;skos:broader;zthes_BT
410_15;410;skos:broader;structural
410_15;410_00;skos:broader;zthes_BT
410_16;410;skos:broader;structural
410_16;410_00;skos:broader;zthes_BT
410_17;410;skos:broader;structural
410_17;410_00;skos:broader;zthes_BT
410_18;410;skos:broader;structural
410_18;410_00;skos:broader;zthes_BT
410_19;410;skos:broader;structural
410_19;410_00;skos:broader;zthes_BT
410_20;410;skos:broader;structural
410_20;410_00;skos:broader;zthes_BT
410_21;410;skos:broader;structural
410_21;410_00;skos:broader;zthes_BT
410_22;410;skos:broader;structural
410_22;410_00;skos:broader;zthes_BT
410_23;410;skos:broader;structural
410_23;410_00;skos:broader;zthes_BT
410_24;410;skos:broader;structural
410_24;410_00;skos:broader;zthes_BT
410_25;410;skos:broader;structural
410_25;410_00;skos:broader;zthes_BT
410_26;410;skos:broader;structural
410_26;410_00;skos:broader;zthes_BT
410_27;410;skos:broader;structural
410_27;410_00;skos:broader;zthes_BT
410_28;410;skos:broader;structural
410_28;410_00;skos:broader;zthes_BT
410_29;410;skos:broader;structural
410_29;410_00;skos:broader;zthes_BT
410_30;410;skos:broader;structural
410_30;410_00;skos:broader;zthes_BT
410_31;410;skos:broader;structural
410_31;410_00;skos:broader;zthes_BT
410_32;410;skos:broader;structural
410_32;410_00;skos:broader;zthes_BT
410_33;410;skos:broader;structural
410_33;410_00;skos:broader;zthes_BT
410_34;410;skos:broader;structural
410_34;410_00;skos:broader;zthes_BT
411_00;411;skos:broader;structural
411_01;411;skos:broader;structural
411_01;411_00;skos:broader;zthes_BT
411_02;411;skos:broader;structural
411_02;411_00;skos:broader;zthes_BT
411_03;411;skos:broader;structural
411_03;411_00;skos:broader;zthes_BT
411_04;411;skos:broader;structural
411_04;411_00;skos:broader;zthes_BT
411_05;411;skos:broader;structural
411_05;411_00;skos:broader;zthes_BT
411_06;411;skos:broader;structural
411_06;411_00;skos:broader;zthes_BT
411_07;411;skos:broader;structural
411_07;411_00;skos:broader;zthes_BT
411_08;411;skos:broader;structural
411_08;411_00;skos:broader;zthes_BT
411_09;411;skos:broader;structural
411_09;411_00;skos:broader;zthes_BT
411_10;411;skos:broader;structural
411_10;411_00;skos:broader;zthes_BT
411_11;411;skos:broader;structural
411_11;411_00;skos:broader;zthes_BT
411_12;411;skos:broader;structural
411_12;411_00;skos:broader;zthes_BT
411_13;411;skos:broader;structural
411_13;411_00;skos:broader;zthes_BT
411_14;411;skos:broader;structural
411_14;411_00;skos:broader;zthes_BT
411_15;411;skos:broader;structural
411_15;411_00;skos:broader;zthes_BT
411_16;411;skos:broader;structural
411_16;411_00;skos:broader;zthes_BT
411_17;411;skos:broader;structural
411_17;411_00;skos:broader;zthes_BT
411_18;411;skos:broader;structural
411_18;411_00;skos:broader;zthes_BT
411_19;411;skos:broader;structural
411_19;411_00;skos:broader;zthes_BT
411_20;411;skos:broader;structural
411_20;411_00;skos:broader;zthes_BT
411_21;411;skos:broader;structural
411_21;411_00;skos:broader;zthes_BT
411_22;411;skos:broader;structural
411_22;411_00;skos:broader;zthes_BT
411_22;342_38;skos:related;zthes_RT
411_23;411;skos:broader;structural
411_23;411_00;skos:broader;zthes_BT
411_24;411;skos:broader;structural
411_24;411_00;skos:broader;zthes_BT
411_25;411;skos:broader;structural
411_25;411_00;skos:broader;zthes_BT
411_26;411;skos:broader;structural
411_26;411_00;skos:broader;zthes_BT
411_27;411;skos:broader;structural
411_27;411_00;skos:broader;zthes_BT
411_28;411;skos:broader;structural
411_28;411_00;skos:broader;zthes_BT
411_29;411;skos:broader;structural
411_29;411_00;skos:broader;zthes_BT
411_30;411;skos:broader;structural
411_30;411_00;skos:broader;zthes_BT
411_31;411;skos:broader;structural
411_31;411_00;skos:broader;zthes_BT
411_32;411;skos:broader;structural
411_32;411_00;skos:broader;zthes_BT
411_33;411;skos:broader;structural
411_33;411_00;skos:broader;zthes_BT
411_34;411;skos:broader;structural
411_34;411_00;skos:broader;zthes_BT
411_36;411;skos:broader;structural
411_36;411_00;skos:broader;zthes_BT
411_37;411;skos:broader;structural
411_37;411_00;skos:broader;zthes_BT
411_38;411;skos:broader;structural
411_38;411_00;skos:broader;zthes_BT
411_39;411;skos:broader;structural
411_39;411_00;skos:broader;zthes_BT
411_40;411;skos:broader;structural
411_40;411_00;skos:broader;zthes_BT
411_42;411;skos:broader;structural
411_42;411_00;skos:broader;zthes_BT
411_43;411;skos:broader;structural
411_43;411_00;skos:broader;zthes_BT
411_44;411;skos:broader;structural
411_44;411_00;skos:broader;zthes_BT
411_46;411;skos:broader;structural
411_46;411_00;skos:broader;zthes_BT
411_50;411;skos:broader;structural
411_50;411_00;skos:broader;zthes_BT
411_52;411;skos:broader;structural
411_52;411_00;skos:broader;zthes_BT
411_54;411;skos:broader;structural
411_54;411_00;skos:broader;zthes_BT
411_56;411;skos:broader;structural
411_56;411_00;skos:broader;zthes_BT
411_57;411;skos:broader;structural
411_57;411_00;skos:broader;zthes_BT
411_58;411;skos:broader;structural
411_58;411_00;skos:broader;zthes_BT
411_60;411;skos:broader;structural
411_60;411_00;skos:broader;zthes_BT
411_61;411;skos:broader;structural
411_61;411_00;skos:broader;zthes_BT
411_62;411;skos:broader;structural
411_62;411_00;skos:broader;zthes_BT
411_63;411;skos:broader;structural
411_63;411_00;skos:broader;zthes_BT
411_69;411;skos:broader;structural
411_69;411_00;skos:broader;zthes_BT
411_70;411;skos:broader;structural
411_70;411_00;skos:broader;zthes_BT
411_71;411;skos:broader;structural
411_71;411_00;skos:broader;zthes_BT
411_72;411;skos:broader;structural
411_72;411_00;skos:broader;zthes_BT
411_73;411;skos:broader;structural
411_73;411_00;skos:broader;zthes_BT
411_75;411;skos:broader;structural
411_75;411_00;skos:broader;zthes_BT
411_76;411;skos:broader;structural
411_76;411_00;skos:broader;zthes_BT
411_77;411;skos:broader;structural
411_77;411_00;skos:broader;zthes_BT
411_78;411;skos:broader;structural
411_78;411_00;skos:broader;zthes_BT
411_79;411;skos:broader;structural
411_79;411_00;skos:broader;zthes_BT
411_80;411;skos:broader;structural
411_80;411_00;skos:broader;zthes_BT
411_82;411;skos:broader;structural
411_82;411_00;skos:broader;zthes_BT
411_83;411;skos:broader;structural
411_83;411_00;skos:broader;zthes_BT
411_84;411;skos:broader;structural
411_84;411_00;skos:broader;zthes_BT
411_86;411;skos:broader;structural
411_86;411_00;skos:broader;zthes_BT
411_87;411;skos:broader;structural
411_87;411_00;skos:broader;zthes_BT
411_88;411;skos:broader;structural
411_88;411_00;skos:broader;zthes_BT
411_94;411;skos:broader;structural
411_94;411_00;skos:broader;zthes_BT
411_95;411;skos:broader;structural
411_95;411_00;skos:broader;zthes_BT
411_96;411;skos:broader;structural
411_96;411_00;skos:broader;zthes_BT
411_97;411;skos:broader;structural
411_97;411_00;skos:broader;zthes_BT
411_98;411;skos:broader;structural
411_98;411_00;skos:broader;zthes_BT
411_99;411;skos:broader;structural
411_99;411_00;skos:broader;zthes_BT
412_00;412;skos:broader;structural
412_00;223_56;skos:related;zthes_RT
412_01;412;skos:broader;structural
412_01;412_00;skos:broader;zthes_BT
412_02;412;skos:broader;structural
412_02;412_00;skos:broader;zthes_BT
412_03;412;skos:broader;structural
412_03;412_00;skos:broader;zthes_BT
412_04;412;skos:broader;structural
412_04;412_00;skos:broader;zthes_BT
412_06;412;skos:broader;structural
412_06;412_00;skos:broader;zthes_BT
412_07;412;skos:broader;structural
412_07;412_00;skos:broader;zthes_BT
412_08;412;skos:broader;structural
412_08;412_00;skos:broader;zthes_BT
412_08;321_33;skos:related;zthes_RT
412_09;412;skos:broader;structural
412_09;412_00;skos:broader;zthes_BT
412_10;412;skos:broader;structural
412_10;412_00;skos:broader;zthes_BT
412_11;412;skos:broader;structural
412_11;412_00;skos:broader;zthes_BT
412_12;412;skos:broader;structural
412_12;412_00;skos:broader;zthes_BT
412_13;412;skos:broader;structural
412_13;412_00;skos:broader;zthes_BT
412_14;412;skos:broader;structural
412_14;412_00;skos:broader;zthes_BT
412_15;412;skos:broader;structural
412_15;412_00;skos:broader;zthes_BT
412_16;412;skos:broader;structural
412_16;412_00;skos:broader;zthes_BT
412_17;412;skos:broader;structural
412_17;412_00;skos:broader;zthes_BT
412_18;412;skos:broader;structural
412_18;412_00;skos:broader;zthes_BT
412_19;412;skos:broader;structural
412_19;412_00;skos:broader;zthes_BT
412_21;412;skos:broader;structural
412_21;412_00;skos:broader;zthes_BT
412_22;412;skos:broader;structural
412_22;412_00;skos:broader;zthes_BT
412_23;412;skos:broader;structural
412_23;412_00;skos:broader;zthes_BT
412_24;412;skos:broader;structural
412_24;412_00;skos:broader;zthes_BT
412_25;412;skos:broader;structural
412_25;412_00;skos:broader;zthes_BT
412_26;412;skos:broader;structural
412_26;412_00;skos:broader;zthes_BT
412_27;412;skos:broader;structural
412_27;412_00;skos:broader;zthes_BT
412_28;412;skos:broader;structural
412_28;412_00;skos:broader;zthes_BT
412_28;151_95;skos:related;zthes_RT
412_29;412;skos:broader;structural
412_29;412_00;skos:broader;zthes_BT
412_30;412;skos:broader;structural
412_30;412_00;skos:broader;zthes_BT
412_31;412;skos:broader;structural
412_31;412_00;skos:broader;zthes_BT
412_31;142_58;skos:related;zthes_RT
412_32;412;skos:broader;structural
412_32;412_00;skos:broader;zthes_BT
412_33;412;skos:broader;structural
412_33;412_00;skos:broader;zthes_BT
412_35;412;skos:broader;structural
412_35;412_00;skos:broader;zthes_BT
412_36;412;skos:broader;structural
412_36;412_00;skos:broader;zthes_BT
412_37;412;skos:broader;structural
412_37;412_00;skos:broader;zthes_BT
412_38;412;skos:broader;structural
412_38;412_00;skos:broader;zthes_BT
412_39;412;skos:broader;structural
412_39;412_00;skos:broader;zthes_BT
412_40;412;skos:broader;structural
412_40;412_00;skos:broader;zthes_BT
412_41;412;skos:broader;structural
412_41;412_00;skos:broader;zthes_BT
412_42;412;skos:broader;structural
412_42;412_00;skos:broader;zthes_BT
412_42;151_95;skos:related;zthes_RT
412_43;412;skos:broader;structural
412_43;412_00;skos:broader;zthes_BT
412_44;412;skos:broader;structural
412_44;412_00;skos:broader;zthes_BT
412_45;412;skos:broader;structural
412_45;412_00;skos:broader;zthes_BT
412_46;412;skos:broader;structural
412_46;412_00;skos:broader;zthes_BT
412_47;412;skos:broader;structural
412_47;412_00;skos:broader;zthes_BT
412_48;412;skos:broader;structural
412_48;412_00;skos:broader;zthes_BT
412_49;412;skos:broader;structural
412_49;412_00;skos:broader;zthes_BT
412_56;412;skos:broader;structural
412_56;412_00;skos:broader;zthes_BT
413_00;413;skos:broader;structural
413_01;413;skos:broader;structural
413_01;413_00;skos:broader;zthes_BT
413_02;413;skos:broader;structural
413_02;413_00;skos:broader;zthes_BT
413_03;413;skos:broader;structural
413_03;413_00;skos:broader;zthes_BT
413_04;413;skos:broader;structural
413_04;413_00;skos:broader;zthes_BT
413_05;413;skos:broader;structural
413_05;413_00;skos:broader;zthes_BT
413_06;413;skos:broader;structural
413_06;413_00;skos:broader;zthes_BT
413_07;413;skos:broader;structural
413_07;413_00;skos:broader;zthes_BT
413_08;413;skos:broader;structural
413_08;413_00;skos:broader;zthes_BT
413_10;413;skos:broader;structural
413_10;413_00;skos:broader;zthes_BT
413_12;413;skos:broader;structural
413_12;413_00;skos:broader;zthes_BT
413_13;413;skos:broader;structural
413_13;413_00;skos:broader;zthes_BT
413_14;413;skos:broader;structural
413_14;413_00;skos:broader;zthes_BT
413_15;413;skos:broader;structural
413_15;413_00;skos:broader;zthes_BT
413_16;413;skos:broader;structural
413_16;413_00;skos:broader;zthes_BT
413_17;413;skos:broader;structural
413_17;413_00;skos:broader;zthes_BT
413_18;413;skos:broader;structural
413_18;413_00;skos:broader;zthes_BT
413_19;413;skos:broader;structural
413_19;413_00;skos:broader;zthes_BT
413_19;335_71;skos:related;zthes_RT
413_19;335_81;skos:related;zthes_RT
413_20;413;skos:broader;structural
413_20;413_00;skos:broader;zthes_BT
413_22;413;skos:broader;structural
413_22;413_00;skos:broader;zthes_BT
413_23;413;skos:broader;structural
413_23;413_00;skos:broader;zthes_BT
413_24;413;skos:broader;structural
413_24;413_00;skos:broader;zthes_BT
413_25;413;skos:broader;structural
413_25;413_00;skos:broader;zthes_BT
413_25;311_01;skos:related;zthes_RT
413_27;413;skos:broader;structural
413_27;413_00;skos:broader;zthes_BT
413_28;413;skos:broader;structural
413_28;413_00;skos:broader;zthes_BT
413_29;413;skos:broader;structural
413_29;413_00;skos:broader;zthes_BT
413_30;413;skos:broader;structural
413_30;413_00;skos:broader;zthes_BT
413_31;413;skos:broader;structural
413_31;413_00;skos:broader;zthes_BT
413_32;413;skos:broader;structural
413_32;413_00;skos:broader;zthes_BT
413_33;413;skos:broader;structural
413_33;413_00;skos:broader;zthes_BT
413_33;124_35;skos:related;zthes_RT
413_33;333_22;skos:related;zthes_RT
413_33;333_45;skos:related;zthes_RT
413_34;413;skos:broader;structural
413_34;413_00;skos:broader;zthes_BT
413_35;413;skos:broader;structural
413_35;413_00;skos:broader;zthes_BT
413_36;413;skos:broader;structural
413_36;413_00;skos:broader;zthes_BT
413_36;413_46;skos:related;zthes_RT
413_37;413;skos:broader;structural
413_37;413_00;skos:broader;zthes_BT
413_38;413;skos:broader;structural
413_38;413_00;skos:broader;zthes_BT
413_39;413;skos:broader;structural
413_39;413_00;skos:broader;zthes_BT
413_40;413;skos:broader;structural
413_40;413_00;skos:broader;zthes_BT
413_41;413;skos:broader;structural
413_41;413_00;skos:broader;zthes_BT
413_41;142_58;skos:related;zthes_RT
413_42;413;skos:broader;structural
413_42;413_00;skos:broader;zthes_BT
413_43;413;skos:broader;structural
413_43;413_00;skos:broader;zthes_BT
413_43;333_27;skos:related;zthes_RT
413_43;335_82;skos:related;zthes_RT
413_45;413;skos:broader;structural
413_45;413_00;skos:broader;zthes_BT
413_46;413;skos:broader;structural
413_46;413_00;skos:broader;zthes_BT
413_46;413_36;skos:related;zthes_RT
413_47;413;skos:broader;structural
413_47;413_00;skos:broader;zthes_BT
413_48;413;skos:broader;structural
413_48;413_00;skos:broader;zthes_BT
413_49;413;skos:broader;structural
413_49;413_00;skos:broader;zthes_BT
413_50;413;skos:broader;structural
413_50;413_00;skos:broader;zthes_BT
414_00;414;skos:broader;structural
414_01;414;skos:broader;structural
414_01;414_00;skos:broader;zthes_BT
414_03;414;skos:broader;structural
414_03;414_00;skos:broader;zthes_BT
414_04;414;skos:broader;structural
