concept_id;level;level_name;label_fr;label_en;definition_fr;definition_en;source_biblio;parent_id;path_ids;path_labels;in_site;in_zthes;source_authority;scheme_url;n_children;n_synonyms;n_related;has_definition
416_03;4;terme;ALENA;NAFTA;"Accord de Libre Echange Nord-Américain
Signé en 1992 entre les Etats-Unis, le Canada, et le Mexique, élargissant l'accord conclu en 1988 entre les deux premiers pays, il prévoit l'élimination des barrières douanières dans un délai de quinze ans maximum.";;;416;4 > 41 > 416 > 416_03;Listes outils > Listes > ACCORD INTERNATIONAL > ALENA;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_03.html;0;2;0;1
416_05;4;terme;ANZCERTA;ANZCERTA;"Le Closer Economic Relations (CER) (Rapprochement des relations économiques) est un accord de libre-échange entre la Nouvelle-Zélande et l'Australie. Il est également connu sous le nom de Australia New Zealand Closer Economic Relations Trade Agreement (ANZCERTA). Il est entré en vigueur le 1er janvier 1983, bien que le traité n'ait été signé effectivement que le 28 mars 1983 par le Vice-Premier Ministre d'Australie et ministre du commerce, Lionel Bowen et le Haut Commissaire de Nouvelle-Zélande en Australie, Francis Laurie à Canberra, en Australie.
Cet accord est construit sur l'ancien New Zealand Australia Free Trade Agreement (NAFTA) signé le 31 août 1965 et qui était entré en vigueur le 1er janvier 1966. Mais bien que cet accord ait éliminé 80% des droits de douane et des restrictions quantitatives sur le commerce à travers la mer de Tasman, il était considéré comme trop complexe et bureaucratique. Aussi en mars 1980, un communiqué conjoint des Premiers Ministres des deux pays a été publié demandant l'établissement ""de relations économiques plus étroites"".
Source : Wikipedia, l'Encyclopédie libre (2012) [en ligne]. Disponible sur : http://fr.wikipedia.org/wiki/Closer_Economic_Relations (consulté le 20.07.2012)";"Closer Economic Relations (CER) is a free trade agreement between the governments of New Zealand and Australia. It is also known as the Australia New Zealand Closer Economic Relations Trade Agreement (ANZCERTA) and sometimes shortened to (CERTA). It came into force on 1 January 1983, but the actual treaty was not signed until 28 March 1983 by the Deputy Prime Minister of Australia and Minister for Trade, Lionel Bowen and the New Zealand High Commissioner to Australia, Laurie Francis in Canberra, Australia.
CER built on the earlier New Zealand Australia Free Trade Agreement (NAFTA), which was signed on 31 August 1965 and came into force on 1 January 1966. NAFTA had removed four-fifths of the tariffs between the two countries and quantitative restrictions on trade across the Tasman Sea. However, it came to be seen as too complex and bureaucratic, and in March 1980, a joint Prime Ministerial communiqué was released that called for ""closer economic relations"".
Source : Wikipedia, the free encyclopedia (2012) [on line]. Available on : http://fr.wikipedia.org/wiki/Closer_Economic_Relations (Accessed the 20.07.2012)";;416;4 > 41 > 416 > 416_05;Listes outils > Listes > ACCORD INTERNATIONAL > ANZCERTA;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_05.html;0;2;0;1
416_06;4;terme;CEDEAO;ECOWAS;"La CEDEAO a été créée à Lagos (Nigeria) le 28 mai 1975 par un traité signé par 15 pays rejoints par le Cap vert en 1977.Regroupant tous les pays de l'Afrique de l'Ouest (les 8 pays ouest-africains de la Zone franc CFA + Cap Vert, Gambie, Ghana, Guinée, Liberia, Nigeria, Sierra Leone), la CEDEAO (ECOWAS en anglais) a pour missions de promouvoir la coopération et le développement dans tous les domaines de l'activité économique, d'abolir, à cette fin, les restrictions au commerce, supprimer les obstacles à la libre circulation des personnes, des services et des biens, l'harmonisation des politiques sectorielles régionales.L'objectif majeur reste la constitution d'un vaste marché commun ouest-africain et la création d'une union monétaire pour l'an 2004. 
(http://www.izf.net/izf/FicheIdentite/CDEAO.htm, date de consultation : 6 mai 2003)
IZF.net a été créé en 1998 par la Commission de l'Union Economique et Monétaire Ouest Africaine (UEMOA) et par le Secrétariat Exécutif de la Communauté Économique et Monétaire de l'Afrique Centrale (CEMAC), à l'initiative de tous les Ministres de l'Économie et des Finances de la Zone Franc CFA, soit 14 pays.";;;416;4 > 41 > 416 > 416_06;Listes outils > Listes > ACCORD INTERNATIONAL > CEDEAO;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_06.html;0;2;0;1
416_07;4;terme;CEEAC;ECCAS;Organisation économique régionale à vocation multiple instituée par le Traité de Libreville (Gabon) du 18 octobre 1983. La CEEAC se propose, à l'instar de la Communauté économique des Etats de l'Afrique de l'Ouest (CEDEAO) et de la Zone d'échanges préférentiels pour l'Afrique de l'Est et l'Afrique australe (ZEP), de créer un espace économique intégré. Elle s'engage à promouvoir et à renforcer une coopération harmonieuse et un développement équilibré et auto-entretenu entre les Etats membres dans tous les domaines de l'activité économique et sociale. Elle vise la suppression, par étapes, des barrières douanières et des restrictions quantitatives et autres entraves au commerce intrarégional. Elle prévoit l'établissement d'un tarif extérieur commun et la suppression des obstacles au droit d'établissement et à la libre circulation des personnes et des biens. La CEEAC s'engage aussi à contribuer au développement des Etats membres enclavés ou insulaires appartenant à la catégorie des pays les moins avancés. UDEAC : Organisation économique sous-régionale créée par le Traité de Brazzaville (Congo) du 8 décembre 1964, ayant pour objectif de promouvoir l'établissement graduel et progressif d'un marché commun par la réduction ou la suppression des obstacles au commerce mutuel, l'adoption d'une politique de répartition équitable des projets industriels communautaires et la coordination des programmes de développement. L'UDEAC constitue un seul territoire douanier à l'intérieur duquel la circulation des personnes, marchandises, biens, services et capitaux est libre. (http://droit.francophonie.org/Acct/pages/OnLine/general/doi/Org/C.htm#C216, Agence intergouvernementale de la francophonie, Direction de la coopération juridique et judiciaire. date de consultation : 6 mai 2003);;;416;4 > 41 > 416 > 416_07;Listes outils > Listes > ACCORD INTERNATIONAL > CEEAC;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_07.html;0;4;0;1
416_08;4;terme;EEE;EEA;"Espace Economique Européen : L'accord intervenu le 2 mai 1992 à Rome entre les douze Etats des Communautés et les sept pays membres de l'Association européenne de libre échange (Autriche, Finlande, Islande, Liechstenstein, Norvège, Suède et Suisse) a pour objet de constituer à partir du 1er janvier 1993 et selon un calendrier progressif variant suivant les domaines, l'Espace économique européen (EEE). Il s'agira d'un vaste marché unique, rassemblant au travers de 19 pays, quelques 380 millions d'habitants.
Ce Traité institue plus qu'une simple coopération économique : il pose les bases d'une future grande Europe confédérale. En effet, l'Accord de Porto vise un triple objectif :
- étendre les quatre libertés (libre circulation des personnes, des marchandises, des services et des capitaux) à la totalité de cet Espace ;
- développer certaines politiques horizontales d'encadrement à l'échelle des Dix-neuf ;
- instaurer des institutions et un régime juridique commun aux Communautés européennes et à l'AELE.
(Dictionnaire permanent de Droit européen. -1992.)";;;416;4 > 41 > 416 > 416_08;Listes outils > Listes > ACCORD INTERNATIONAL > EEE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_08.html;0;2;0;1
416_09;4;terme;GATT;GATT;"L'Accord général sur les tarifs douaniers et le commerce (GATT) était deux choses à la fois:un accord international, c'est-à-dire un document énonçant des règles pour la conduite du commerce international, et une organisation internationale créée par la suite pour administrer l'Accord. Le GATT, en tant qu'organisation internationale, n'existe plus. Il est aujourd'hui remplacé par l'Organisation mondiale du commerce. Le GATT, l'accord, existe toujours, mais il n'est plus le principal ensemble de règles régissant le commerce international. L'ancien texte s'appelle aujourd'hui ""GATT de 1947"". La version actualisée est dénommée ""GATT de 1994"". 
(http://www.wto.org/french/thewto_f/whatis_f/tif_f/fact6_f.htm; Site de l'Organisation mondiale du commerce. date de consultation : 6 mai 2003)";;;416;4 > 41 > 416 > 416_09;Listes outils > Listes > ACCORD INTERNATIONAL > GATT;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_09.html;0;2;0;1
416_10;4;terme;LOME;LOME;"La Convention de Lomé est signée dans la capitale togolaise en 1975 puis révisée régulièrement - en 1979, 1984, et 1989. Lomé IV est conclue pour 10 ans (1990-2000) avec un protocole financier renégociable à mi-parcours. Elle organise la coopération de l'Union européenne et de ses Etats membres avec les Etats d'Afrique, Caraïbes et Pacifique (ACP), dans le but de promouvoir et d'accélérer le développement économique, culturel et social des Etats ACP, d'approfondir et de diversifier leurs relations dans un esprit de solidarité et d'intérêt mutuel. La Convention de Lomé a été remplacée par l'Accord de Cotonou signé le 23 juin 2000.
(http://www.info-europe.fr/europe.web/document.dir/fich.dir/QR000901.htm)";;;416;4 > 41 > 416 > 416_10;Listes outils > Listes > ACCORD INTERNATIONAL > LOME;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_10.html;0;0;0;1
416_11;4;terme;MCCA;CACM;"Marché commun centraméricain; 
CAEU : Central American Economic UnionTraité, signé par le Salvador, le Guatemala, le Honduras et le Nicaragua, il devait donner naissance au Marché commun centraméricain (MCCA), permettre l'organisation d'un développement industriel intégré et jeter les bases d'une infrastructure devant faciliter l'intégration et le développement industriel de la région. Il entra en vigueur en juin 1961. Le Costa Rica y adhéra à son tour en novembre 1962. Constitué sur le modèle de la Communauté économique européenne, ce Marché commun centraméricain est l'un des tout premiers regroupements régionaux parmi les pays en voie de développement. Il prévoyait notamment d'éliminer graduellement les tarifs douaniers et autres obstacles au commerce entre les pays signataires, de mettre en place un tarif extérieur commun ainsi qu'une politique commerciale commune et d'harmoniser les politiques industrielles et fiscales des pays membres en vue de favoriser un développement industriel équilibré à l'intérieur d'un marché intégré.
(http://www.unites.uqam.ca/gric/MCCA.htmUqam , Centres Etudes internationales et Mondialisation, GRIC date de consultation : 6 mai 2003)";;;416;4 > 41 > 416 > 416_11;Listes outils > Listes > ACCORD INTERNATIONAL > MCCA;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_11.html;0;4;0;1
416_12;4;terme;MERCOSUR;MERCOSUR;"Le traité d'Asunción, signé le 26 mars 1991 dans la capitale paraguayenne par les présidents d'Argentine, du Brésil, du Paraguay et de l'Uruguay, par lequel ces quatre pays de l'Amérique du Sud décidaient de constituer un marché commun, instaurait un processus d'intégration économique. Il est entré en vigueur le 31 décembre 1994. Ce Marché commun du Sud (Mercado común del Sur - Mercosur, en espagnol -, Mercado común do Sul - Mercosul, en portugais) parachevait le rapprochement entamé en novembre 1985 entre l'Argentine et le Brésil, à la suite de la restauration de la démocratie opérée dans les deux pays en 1984 et 1985. Le Chili et la Bolivie ont rejoint ultérieurement l'organisation en tant que membres associés.Le marché commun est fondé sur la réciprocité des droits et des obligations entre les États membres et s'est donné plusieurs objectifs : la libre circulation des biens, services et facteurs de production entre les pays membres ; la mise en place d'un tarif douanier externe commun ; l'adoption d'une politique commerciale commune vis-à-vis des pays tiers ou des groupements d'États ; la coordination des positions au sein des forums économiques et commerciaux régionaux et internationaux ; la coordination des politiques macro-économiques et sectorielles afin d'assurer des conditions appropriées de concurrence entre les États membres ; l'engagement des États membres d'harmoniser leurs législations afin d'obtenir le renforcement du processus d'intégration.
(http://www.universalis-edu.com/default.asp; ENCYCLOPÆDIA UNIVERSALIS. date de consultation : 6 mai 2003)";;;416;4 > 41 > 416 > 416_12;Listes outils > Listes > ACCORD INTERNATIONAL > MERCOSUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_12.html;0;2;0;1
416_13;4;terme;PACTE ANDIN;ANDEAN PACT;"Après plusieurs réunions tenues à Quito, à Lima et à Bogotá par une commission mixte faisant office d'abord d'institution préparatoire puis d'organe suprême de l'accord, la signature officielle du pacte intervint le 26 mai 1969 à Cartagena (Colombie). Le Groupe andin (Gran) devait être rejoint, en 1973, par le Venezuela et quitté, en 1976, par le Chili. Son siège est à Lima (Pérou). Avec l'Association latino-américaine d'intégration, qui devait succéder en 1980 à l'A.L.A.L.E., le Marché commun centraméricain et la Communauté des Caraïbes, le Gran témoigne des efforts récurrents déployés, depuis les années 1960, par la quasi-totalité des pays latino-américains pour constituer des zones d'intégration économique. Contrarié par les problèmes spécifiques du développement, par la faiblesse des échanges intrarégionaux et par la force d'attraction qu'exerce le marché américain, par l'instabilité politique, enfin, et par le poids d'endettements massifs, ce mouvement semble toutefois reprendre de la vigueur dans la décennie 1990. Les cinq pays du Pacte andin sont ainsi convenus, en 1994, d'instituer au 1er janvier 1995 - vingt-cinq ans après la mise en uvre de leur groupement - un tarif extérieur commun d'un taux moyen de 11,87 p. 100.
(http://www.universalis-edu.com/default.aspENCYCLOPÆDIA UNIVERSALIS. date de consultation : 6 mai 2003)";;;416;4 > 41 > 416 > 416_13;Listes outils > Listes > ACCORD INTERNATIONAL > PACTE ANDIN;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_13.html;0;0;0;1
416_14;4;terme;PACTE DE VISEGRAD;VISEGRAD PACT;"La Hongrie, la Pologne et la Tchécoslovaquie ont cherché à aménager leur commerce mutuel. En prolongement du sommet de Visegrad (Hongrie) en février 1991, établissant le principe d'une coopération économique, les trois pays (devenus quatre au 1er janvier 1993) en sont venus à reconnaître l'utilité d'une zone de libre-échange, instituée le 1er mars 1993.
(http://www.universalis-edu.com/default.asp ENCYCLOPÆDIA UNIVERSALIS)
Au sommet de Visegrad ( Hongrie ) de février 1991, la Pologne, la Hongrie et l'ex-Tchécoslovaquie se sont mis d'accord pour la création d'une zone de libre-échange en Europe centrale. Suite à cet accord, le mois de décembre 1992, la Pologne, la Hongrie et les deux futures républiques issues de l'ex-Tchécoslovaquie ( sécession décidée à la fin de 1992, mais devenue effective seulement depuis le 1er janvier 1993 ) ont signé au château de Wavel, à Cracovie ( Pologne ), l'accord sur la naissance du "" Marché Commun de l'Europe centrale "" - appelé aussi le "" groupe de Visegrad "". Ce nouveau regroupement régional est entré en vigueur le 1er mars 1993. L'évolution ultérieure de cette coopération va permettre l'adhésion de la Roumanie ( en 1997 ), de la Slovénie et à d'autre pays de la région.Par Flore POP, Docteur en Droit a l'Universite de Paris V.
(http://www.polito.ubbcluj.ro/EAST/EAST4/popflore.htm date de consultation : 6 mai 2003)";PACT OF VISEGRAD;;416;4 > 41 > 416 > 416_14;Listes outils > Listes > ACCORD INTERNATIONAL > PACTE DE VISEGRAD;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_14.html;0;0;0;1
416_15;4;terme;COMESA;COMESA;"Organisation économique régionale créée par le Traité de Kampala (Ouganda) du 5 novembre 1993 dans le cadre de la Zone d'échanges préférentiels (ZEP) et comme successeur de cette dernière depuis le 8 décembre 1994. Elle a pour objet d'aider les pays membres à surmonter leurs faiblesses culturelles et économiques, notamment le faible taux d'accumulation du capital, l'insuffisance du développement industriel et le sous-développement de l'agriculture, des transports et communications. le COMESA se propose d'établir une union douanière entre ses membres, d'adopter un tarif extérieur commun, de simplifier en les harmonisant les procédures douanières, de promouvoir par toutes les mesures adéquates, précises et fonctionnelles la coopération dans les domaines des transports et communications, de l'industrie et énergie, des finances et de la monnaie, de l'agriculture et du développement social et économique.
(http://droit.francophonie.org/Acct/pages/OnLine/general/doi/Org/C.htm#C216, Agence intergouvernementale de la francophonie, Direction de la coopération juridique et judiciaire. date de consultation : 6 mai 2003)";;;416;4 > 41 > 416 > 416_15;Listes outils > Listes > ACCORD INTERNATIONAL > COMESA;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_15.html;0;6;0;1
416_16;4;terme;ACCORD DE COTONOU;COTONOU AGREEMENT;;;;416;4 > 41 > 416 > 416_16;Listes outils > Listes > ACCORD INTERNATIONAL > ACCORD DE COTONOU;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_16.html;0;0;0;0
416_17;4;terme;ACCORD DE BALE;BASEL ACCORD;"Déf1 Les Accords de Bâle sont des accords de réglementation bancaire signés dans la ville de Bâle (Suisse), et élaborés par le Comité de Bâle. Bâle I est signé en 1988. Bâle II, qui renforce les premiers accords, est mis en place entre 2004 et 2008. Les accords de Bâle III ont été publiés fin 2010 et leur mise en place est prévue entre 2012 et 2019. 
Source :Wikipedia (2013). Lencyclopédie libre [en ligne]. Disponible sur : http://fr.wikipedia.org/wiki/Accords_de_B%C3%A2 le (consulté le 17/05/2013)
Déf2 Les missions du Comité de Bâle sont :
.le renforcement de la sécurité et de la fiabilité du système financier,
.létablissement de standards minimaux en matière de contrôle prudentiel,
.la diffusion et la promotion des meilleures pratiques bancaires et de surveillance,
.la promotion de la coopération internationale en matière de contrôle prudentiel.
Enfin, le Comité joue le rôle de forum informel pour léchange dinformations sur lévolution de la réglementation et des pratiques de surveillance à léchelon national ainsi que sur les événements actuels dans le domaine financier.
Les réalisations les plus connues du Comité ont été le premier et le second Accord de Bâle, et plus récemment l'accord dit de Bâle III en réponse à la crise financière qui a suivi la faillite de la banque américaine Lehman Brothers. 
Source :Wikipedia (2013). Lencyclopédie libre [en ligne]. Disponible sur : http://fr.wikipedia.org/wiki/Comit%C3%A9_de_B%C3%A2le (consulté le 17/05/2013)";;;416;4 > 41 > 416 > 416_17;Listes outils > Listes > ACCORD INTERNATIONAL > ACCORD DE BALE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_416_17.html;0;0;0;1
420_06;4;terme;YAOURT SECTEUR;YOGHOURT SECTOR;;;;420;4 > 42 > 420 > 420_06;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > YAOURT SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_06.html;0;0;0;0
420_07;4;terme;FROMAGE SECTEUR;CHEESE SECTOR;;;;420;4 > 42 > 420 > 420_07;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > FROMAGE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_07.html;0;0;0;0
420_08;4;terme;OEUF SECTEUR;EGG SECTOR;;;;420;4 > 42 > 420 > 420_08;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > OEUF SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_08.html;0;0;0;0
420_16;4;terme;BEURRE SECTEUR;BUTTER SECTOR;;;;420;4 > 42 > 420 > 420_16;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > BEURRE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_16.html;0;0;0;0
420_18;4;terme;VOLAILLE SECTEUR;POULTRY SECTOR;;;;420;4 > 42 > 420 > 420_18;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > VOLAILLE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_18.html;0;0;0;0
420_19;4;terme;CHARCUTERIE SECTEUR;DELICATESSEN SECTOR;;PORK-BUTCHERY SECTOR;;420;4 > 42 > 420 > 420_19;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > CHARCUTERIE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_19.html;0;0;0;0
420_24;4;terme;THE ET CAFE SECTEUR;TEA AND COFFEE SECTOR;;;;420;4 > 42 > 420 > 420_24;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > THE ET CAFE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_24.html;0;0;0;0
420_25;4;terme;FRUIT ET LEGUME SECTEUR;FRUIT AND VEGETABLE SECTOR;;;;420;4 > 42 > 420 > 420_25;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > FRUIT ET LEGUME SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_25.html;0;0;0;0
420_27;4;terme;PRODUIT LAITIER SECTEUR;DAIRY PRODUCT SECTOR;;;;420;4 > 42 > 420 > 420_27;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > PRODUIT LAITIER SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_27.html;0;0;0;0
420_29;4;terme;VIANDE SECTEUR;MEAT SECTOR;;;;420;4 > 42 > 420 > 420_29;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > VIANDE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_29.html;0;0;0;0
420_32;4;terme;BISCUITERIE SECTEUR;BISCUIT SECTOR;;BISCUIT FACTORY SECTOR;;420;4 > 42 > 420 > 420_32;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > BISCUITERIE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_32.html;0;0;0;0
420_34;4;terme;CHOCOLAT ET CONFISERIE SECTEUR;CHOCOLATE AND CONFECTIONARY SECTOR;;;;420;4 > 42 > 420 > 420_34;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > CHOCOLAT ET CONFISERIE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_34.html;0;0;0;0
420_37;4;terme;INDUSTRIE DU LAIT SECTEUR;MILK INDUSTRY SECTOR;;;;420;4 > 42 > 420 > 420_37;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > INDUSTRIE DU LAIT SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_37.html;0;0;0;0
420_38;4;terme;INDUSTRIE DE LA VIANDE SECTEUR;MEAT INDUSTRY SECTOR;;;;420;4 > 42 > 420 > 420_38;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > INDUSTRIE DE LA VIANDE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_38.html;0;0;0;0
420_42;4;terme;BOULANGERIE ET PATISSERIE SECTEUR;BAKERY AND PASTRY SECTOR;;;;420;4 > 42 > 420 > 420_42;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > BOULANGERIE ET PATISSERIE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_42.html;0;0;0;0
420_44;4;terme;SUCRE ET DERIVES SECTEUR;SUGAR AND DERIVES SECTOR;;SUGAR AND SWEETENERS SECTOR;;420;4 > 42 > 420 > 420_44;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > SUCRE ET DERIVES SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_44.html;0;0;0;0
420_48;4;terme;INDUSTRIE DU POISSON SECTEUR;FISH INDUSTRY SECTOR;;;;420;4 > 42 > 420 > 420_48;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > INDUSTRIE DU POISSON SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_48.html;0;0;0;0
420_52;4;terme;CEREALES POUR PETIT DEJEUNER SECTEUR;BREAKFAST CEREALS SECTOR;;;;420;4 > 42 > 420 > 420_52;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > CEREALES POUR PETIT DEJEUNER SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_52.html;0;0;0;0
420_53;4;terme;MEUNERIE SECTEUR;FLOUR MILLING SECTOR;;FLOUR-MILLING SECTOR;;420;4 > 42 > 420 > 420_53;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > MEUNERIE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_53.html;0;0;0;0
420_55;4;terme;AGROALIMENTAIRE SECTEUR;FOOD-PROCESSING INDUSTRY SECTOR;;;;420;4 > 42 > 420 > 420_55;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > AGROALIMENTAIRE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_55.html;0;0;0;0
420_57;4;terme;ALIMENT POUR ANIMAUX SECTEUR;ANIMAL FEED SECTOR;;;;420;4 > 42 > 420 > 420_57;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > ALIMENT POUR ANIMAUX SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_57.html;0;0;0;0
420_64;4;terme;CORPS GRAS ALIMENTAIRE SECTEUR;GREASY SUBSTANCE FOODS SECTOR;;;;420;4 > 42 > 420 > 420_64;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > CORPS GRAS ALIMENTAIRE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_64.html;0;0;0;0
420_67;4;terme;CONSERVE ET SURGELE SECTEUR;CANNED FOOD AND FROZEN FOOD SECTOR;;FROZEN FOOD SECTOR;;420;4 > 42 > 420 > 420_67;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > CONSERVE ET SURGELE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_67.html;0;0;0;0
420_69;4;terme;PLAT CUISINE SECTEUR;READY-MADE MEAL SECTOR;;;;420;4 > 42 > 420 > 420_69;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > PLAT CUISINE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_69.html;0;0;0;0
420_73;4;terme;ALIMENT POUR BEBE SECTEUR;BABY FOOD SECTOR;;;;420;4 > 42 > 420 > 420_73;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > ALIMENT POUR BEBE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_73.html;0;0;0;0
420_74;4;terme;PRODUIT ALIMENTAIRE DIVERS SECTEUR;DIVERSE FOODSTUFF SECTOR;;;;420;4 > 42 > 420 > 420_74;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > PRODUIT ALIMENTAIRE DIVERS SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_74.html;0;0;0;0
420_76;4;terme;INDUSTRIE DE LA BOISSON SECTEUR;BEVERAGE INDUSTRY SECTOR;;;;420;4 > 42 > 420 > 420_76;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > INDUSTRIE DE LA BOISSON SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_76.html;0;0;0;0
420_77;4;terme;BOISSON ALCOOLISEE SECTEUR;ALCOHOLIC BEVERAGE SECTOR;;;;420;4 > 42 > 420 > 420_77;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > BOISSON ALCOOLISEE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_77.html;0;0;0;0
420_79;4;terme;CIDRE SECTEUR;CIDER SECTOR;;;;420;4 > 42 > 420 > 420_79;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > CIDRE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_79.html;0;0;0;0
420_83;4;terme;PRODUIT DIETETIQUE SECTEUR;DIETARY PRODUCTS SECTOR;;;;420;4 > 42 > 420 > 420_83;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > PRODUIT DIETETIQUE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_83.html;0;0;0;0
420_86;4;terme;BOISSON NON ALCOOLISEE SECTEUR;NONALCOHOLIC BEVERAGE SECTOR;;;;420;4 > 42 > 420 > 420_86;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > BOISSON NON ALCOOLISEE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_86.html;0;0;0;0
420_88;4;terme;VIN SECTEUR;WINE SECTOR;;;;420;4 > 42 > 420 > 420_88;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > VIN SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_88.html;0;2;0;0
420_89;4;terme;BIERE SECTEUR;BEER SECTOR;;;;420;4 > 42 > 420 > 420_89;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > BIERE SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_89.html;0;0;0;0
420_92;4;terme;CONDIMENT SECTEUR;CONDIMENT SECTOR;;;;420;4 > 42 > 420 > 420_92;Listes outils > Secteurs d'activité > AGROALIMENTAIRE SECTEUR > CONDIMENT SECTEUR;1;1;zthes;https://aciege.org/Dct/Fra/Fra_420_92.html;0;0;0;0
