concept_id;label_fr;synonym;lang;relation;source
124_79;VENTE A CREDIT;Crédit scoring;fr;altLabel;site_employe_pour
124_79;VENTE A CREDIT;Vente à tempérament;fr;altLabel;site_employe_pour
124_79;VENTE A CREDIT;Credit scoring;en;altLabel;zthes_UF
124_79;VENTE A CREDIT;Installment plan (Hire-purchase);en;altLabel;zthes_UF
124_82;COMMERCE ELECTRONIQUE;Achat en ligne;fr;altLabel;site_employe_pour
124_82;COMMERCE ELECTRONIQUE;E-commerce;fr;altLabel;site_employe_pour
124_82;COMMERCE ELECTRONIQUE;M-commerce;fr;altLabel;site_employe_pour
124_82;COMMERCE ELECTRONIQUE;Pure player;fr;altLabel;site_employe_pour
124_82;COMMERCE ELECTRONIQUE;Pure player;en;altLabel;zthes_UF
124_82;COMMERCE ELECTRONIQUE;Online purchase;en;altLabel;zthes_UF
124_82;COMMERCE ELECTRONIQUE;E-commerce;en;altLabel;zthes_UF
124_82;COMMERCE ELECTRONIQUE;M-commerce;en;altLabel;zthes_UF
124_85;AGENT COMMERCIAL;Agent exclusif;fr;altLabel;site_employe_pour
124_85;AGENT COMMERCIAL;Commissionnaire;fr;altLabel;site_employe_pour
124_85;AGENT COMMERCIAL;Représentant;fr;altLabel;site_employe_pour
124_85;AGENT COMMERCIAL;VRP;fr;altLabel;site_employe_pour
124_85;AGENT COMMERCIAL;Sole agent;en;altLabel;zthes_UF
124_85;AGENT COMMERCIAL;Sales representative;en;altLabel;zthes_UF
124_85;AGENT COMMERCIAL;Travelling salesperson;en;altLabel;zthes_UF
124_85;AGENT COMMERCIAL;Representative;en;altLabel;zthes_UF
124_94;QUOTA DE VENTE;Objectif de vente;fr;altLabel;site_employe_pour
124_94;QUOTA DE VENTE;Sales target;en;altLabel;zthes_UF
125_04;SALON;Exposition;fr;altLabel;site_employe_pour
125_04;SALON;Foire;fr;altLabel;site_employe_pour
125_04;SALON;Exhibition;en;altLabel;zthes_UF
125_04;SALON;Fair;en;altLabel;zthes_UF
125_20;PUBLICITE COOPERATIVE;Publicité collective;fr;altLabel;site_employe_pour
125_20;PUBLICITE COOPERATIVE;Collective advertising;en;altLabel;zthes_UF
125_34;PROMOTION DES VENTES;Cadeau publicitaire;fr;altLabel;site_employe_pour
125_34;PROMOTION DES VENTES;Concours publicitaire;fr;altLabel;site_employe_pour
125_34;PROMOTION DES VENTES;Démonstration;fr;altLabel;site_employe_pour
125_34;PROMOTION DES VENTES;Jeu publicitaire;fr;altLabel;site_employe_pour
125_34;PROMOTION DES VENTES;Free gift;en;altLabel;zthes_UF
125_34;PROMOTION DES VENTES;Advertising contest;en;altLabel;zthes_UF
125_34;PROMOTION DES VENTES;Demonstration;en;altLabel;zthes_UF
125_34;PROMOTION DES VENTES;Promotional game;en;altLabel;zthes_UF
125_39;PUBLICITE EXTERIEURE;Publicité lumineuse;fr;altLabel;site_employe_pour
125_39;PUBLICITE EXTERIEURE;Publicité sur véhicule;fr;altLabel;site_employe_pour
125_39;PUBLICITE EXTERIEURE;Neon sign;en;altLabel;zthes_UF
125_39;PUBLICITE EXTERIEURE;Advertisements on vehicles;en;altLabel;zthes_UF
125_40;PUBLICITE DIRECTE;Mailing;fr;altLabel;site_employe_pour
125_40;PUBLICITE DIRECTE;Publipostage;fr;altLabel;site_employe_pour
125_40;PUBLICITE DIRECTE;Mailing;en;altLabel;zthes_UF
125_40;PUBLICITE DIRECTE;Direct mail advertising;en;altLabel;zthes_UF
125_45;BUDGET PUBLICITAIRE;Dépense publicitaire;fr;altLabel;site_employe_pour
125_45;BUDGET PUBLICITAIRE;Advertising expenditure;en;altLabel;zthes_UF
125_46;PLAN MEDIA;Media planning;fr;altLabel;site_employe_pour
125_46;PLAN MEDIA;Media schedule;en;altLabel;zthes_UF
125_55;PUBLICITE;Publicité internationale;fr;altLabel;site_employe_pour
125_55;PUBLICITE;Publicité nationale;fr;altLabel;site_employe_pour
125_55;PUBLICITE;Publicité régionale;fr;altLabel;site_employe_pour
125_55;PUBLICITE;International advertising;en;altLabel;zthes_UF
125_55;PUBLICITE;National advertising;en;altLabel;zthes_UF
125_55;PUBLICITE;Regional advertising;en;altLabel;zthes_UF
125_63;SPONSORING;Parrainage;fr;altLabel;site_employe_pour
125_63;SPONSORING;Patronage;en;altLabel;zthes_UF
125_68;EMBALLAGE;Consignation;fr;altLabel;site_employe_pour
125_68;EMBALLAGE;Consignment;en;altLabel;zthes_UF
125_70;CAMPAGNE PUBLICITAIRE;Campagne pilote;fr;altLabel;site_employe_pour
125_70;CAMPAGNE PUBLICITAIRE;Pilot campaign;en;altLabel;zthes_UF
125_72;CREATION PUBLICITAIRE;Conception publicitaire;fr;altLabel;site_employe_pour
125_72;CREATION PUBLICITAIRE;Dessin publicitaire;fr;altLabel;site_employe_pour
125_72;CREATION PUBLICITAIRE;Fabrication publicitaire;fr;altLabel;site_employe_pour
125_72;CREATION PUBLICITAIRE;Advertising conception;en;altLabel;zthes_UF
125_72;CREATION PUBLICITAIRE;Advertisement design;en;altLabel;zthes_UF
125_72;CREATION PUBLICITAIRE;Advertising production;en;altLabel;zthes_UF
125_83;AGENCE DE PUBLICITE;Relations client agence;fr;altLabel;site_employe_pour
125_83;AGENCE DE PUBLICITE;Rémunération de l'agence de publicité;fr;altLabel;site_employe_pour
125_83;AGENCE DE PUBLICITE;Client agency relations;en;altLabel;zthes_UF
125_83;AGENCE DE PUBLICITE;Remuneration of the advertisement agency;en;altLabel;zthes_UF
125_91;PUBLICITE MENSONGERE;Ecoblanchiment;fr;altLabel;site_employe_pour
125_91;PUBLICITE MENSONGERE;Greenwashing;en;altLabel;zthes_UF
125_92;MESSAGE PUBLICITAIRE;Copie publicitaire;fr;altLabel;site_employe_pour
125_92;MESSAGE PUBLICITAIRE;Couleur en publicité;fr;altLabel;site_employe_pour
125_92;MESSAGE PUBLICITAIRE;Graphique publicitaire;fr;altLabel;site_employe_pour
125_92;MESSAGE PUBLICITAIRE;Rédaction publicitaire;fr;altLabel;site_employe_pour
125_92;MESSAGE PUBLICITAIRE;Thème publicitaire;fr;altLabel;site_employe_pour
125_92;MESSAGE PUBLICITAIRE;Copy advertising;en;altLabel;zthes_UF
125_92;MESSAGE PUBLICITAIRE;Color in advertising;en;altLabel;zthes_UF
125_92;MESSAGE PUBLICITAIRE;Advertising graphics;en;altLabel;zthes_UF
125_92;MESSAGE PUBLICITAIRE;Advertising drafting;en;altLabel;zthes_UF
125_92;MESSAGE PUBLICITAIRE;Advertising topic;en;altLabel;zthes_UF
125_93;ANNONCE;Annonceur;fr;altLabel;site_employe_pour
125_93;ANNONCE;Advertiser;en;altLabel;zthes_UF
131_14;GESTION DE TRESORERIE;Prévision de trésorerie;fr;altLabel;site_employe_pour
131_14;GESTION DE TRESORERIE;Recouvrement;fr;altLabel;site_employe_pour
131_14;GESTION DE TRESORERIE;Cash flow forecast;en;altLabel;zthes_UF
131_14;GESTION DE TRESORERIE;Recovery;en;altLabel;zthes_UF
131_36;PLACEMENT;Core satellite;fr;altLabel;site_employe_pour
131_36;PLACEMENT;Core satellite;en;altLabel;zthes_UF
131_39;RENTABILITE;Rate of return;fr;altLabel;site_employe_pour
131_39;RENTABILITE;Rate of return;en;altLabel;zthes_UF
131_40;EFFET DE COMMERCE;Effet à recevoir;fr;altLabel;site_employe_pour
131_40;EFFET DE COMMERCE;Impayé;fr;altLabel;site_employe_pour
131_40;EFFET DE COMMERCE;Traite;fr;altLabel;site_employe_pour
131_40;EFFET DE COMMERCE;Bills receivable;en;altLabel;zthes_UF
131_40;EFFET DE COMMERCE;Unpaid;en;altLabel;zthes_UF
131_40;EFFET DE COMMERCE;Draft;en;altLabel;zthes_UF
131_42;CREDIT A COURT TERME;Crédit inter entreprises;fr;altLabel;site_employe_pour
131_42;CREDIT A COURT TERME;Credit between firms;en;altLabel;zthes_UF
131_55;FINANCE D'ENTREPRISE;Direction financière;fr;altLabel;site_employe_pour
131_55;FINANCE D'ENTREPRISE;Gestion financière;fr;altLabel;site_employe_pour
131_55;FINANCE D'ENTREPRISE;Financial management;en;altLabel;zthes_UF
131_55;FINANCE D'ENTREPRISE;Chief Financial Officer;en;altLabel;zthes_UF
131_56;RISQUE FINANCIER;Valeur à risque;fr;altLabel;site_employe_pour
131_56;RISQUE FINANCIER;Value at risk;en;altLabel;zthes_UF
131_60;MICROFINANCE;Microcrédit;fr;altLabel;site_employe_pour
131_60;MICROFINANCE;Microcredit;en;altLabel;zthes_UF
131_65;FINANCEMENT;Crédit;fr;altLabel;site_employe_pour
131_65;FINANCEMENT;Crédit d'acceptation;fr;altLabel;site_employe_pour
131_65;FINANCEMENT;Source de financement;fr;altLabel;site_employe_pour
131_65;FINANCEMENT;Credit;en;altLabel;zthes_UF
131_65;FINANCEMENT;Acceptance credit;en;altLabel;zthes_UF
131_65;FINANCEMENT;Source of financing;en;altLabel;zthes_UF
131_68;INVESTISSEMENT SOCIALEMENT RESPONSABLE;ISR;fr;altLabel;site_employe_pour
131_68;INVESTISSEMENT SOCIALEMENT RESPONSABLE;SRI;en;altLabel;zthes_UF
131_72;SYSTEME BANCAIRE PARALLELE;Banque de l'ombre;fr;altLabel;site_employe_pour
131_72;SYSTEME BANCAIRE PARALLELE;Shadow banking;en;altLabel;zthes_UF
131_75;PLAN DE FINANCEMENT;Tableau de financement;fr;altLabel;site_employe_pour
131_75;PLAN DE FINANCEMENT;Statement of source and application of funds;en;altLabel;zthes_UF
131_78;CRITERE D'INVESTISSEMENT;Capital budgeting;fr;altLabel;site_employe_pour
131_78;CRITERE D'INVESTISSEMENT;Méthode MAPI;fr;altLabel;site_employe_pour
131_78;CRITERE D'INVESTISSEMENT;Capital budgeting;en;altLabel;zthes_UF
131_78;CRITERE D'INVESTISSEMENT;MAPI method;en;altLabel;zthes_UF
131_88;VALEUR ACTUALISEE;Actualisation des valeurs;fr;altLabel;site_employe_pour
131_88;VALEUR ACTUALISEE;Value updating;en;altLabel;zthes_UF
131_89;ROI;Rentabilité d'un investissement;fr;altLabel;site_employe_pour
131_89;ROI;Retour sur investissement;fr;altLabel;site_employe_pour
131_89;ROI;Return on investment;en;altLabel;zthes_UF
131_89;ROI;Profitability of an investment;en;altLabel;zthes_UF
131_90;HYPOTHEQUE;Crédit hypothécaire;fr;altLabel;site_employe_pour
131_90;HYPOTHEQUE;Mortgage loan;en;altLabel;zthes_UF
132_00;EVALUATION D'UNE ENTREPRISE;Comparaison inter-entreprises;fr;altLabel;site_employe_pour
132_00;EVALUATION D'UNE ENTREPRISE;Juste valeur;fr;altLabel;site_employe_pour
132_00;EVALUATION D'UNE ENTREPRISE;Notation de l'entreprise;fr;altLabel;site_employe_pour
132_00;EVALUATION D'UNE ENTREPRISE;Rating;fr;altLabel;site_employe_pour
132_00;EVALUATION D'UNE ENTREPRISE;Valeur d'une entreprise;fr;altLabel;site_employe_pour
132_00;EVALUATION D'UNE ENTREPRISE;Comparison between firms;en;altLabel;zthes_UF
132_00;EVALUATION D'UNE ENTREPRISE;Corporate rating;en;altLabel;zthes_UF
132_00;EVALUATION D'UNE ENTREPRISE;Rating;en;altLabel;zthes_UF
132_00;EVALUATION D'UNE ENTREPRISE;Value of a company;en;altLabel;zthes_UF
132_00;EVALUATION D'UNE ENTREPRISE;Fair value;en;altLabel;zthes_UF
132_07;MARGE COMPTABLE;Marge commerciale;fr;altLabel;site_employe_pour
132_07;MARGE COMPTABLE;Profit margin;en;altLabel;zthes_UF
132_10;PER;Price earning ratio;fr;altLabel;site_employe_pour
132_10;PER;Price earning ratio;en;altLabel;zthes_UF
132_11;CAPITALISATION BOURSIERE;Valorisation boursière;fr;altLabel;site_employe_pour
132_11;CAPITALISATION BOURSIERE;Stock value;en;altLabel;zthes_UF
132_13;RESULTAT DE L'EXERCICE;Résultat comptable;fr;altLabel;site_employe_pour
132_13;RESULTAT DE L'EXERCICE;Accounting income;en;altLabel;zthes_UF
132_15;CASH FLOW;Trésorerie disponible;fr;altLabel;site_employe_pour
132_15;CASH FLOW;Cash in hand;en;altLabel;zthes_UF
132_21;DCF;Discounted cash flow;fr;altLabel;site_employe_pour
132_21;DCF;Discounted cash flow;en;altLabel;zthes_UF
132_25;SOLDES INTERMEDIAIRES DE GESTION;Résultat d'exploitation;fr;altLabel;site_employe_pour
132_25;SOLDES INTERMEDIAIRES DE GESTION;Operating income;en;altLabel;zthes_UF
132_44;INFORMATION FINANCIERE;Rapport annuel;fr;altLabel;site_employe_pour
132_44;INFORMATION FINANCIERE;Rapport de gestion;fr;altLabel;site_employe_pour
132_44;INFORMATION FINANCIERE;Rapport financier;fr;altLabel;site_employe_pour
132_44;INFORMATION FINANCIERE;Financial report;en;altLabel;zthes_UF
132_44;INFORMATION FINANCIERE;Business report;en;altLabel;zthes_UF
132_44;INFORMATION FINANCIERE;Annual report;en;altLabel;zthes_UF
132_50;RATIO DE LIQUIDITE;Taux de liquidité;fr;altLabel;site_employe_pour
132_50;RATIO DE LIQUIDITE;Liquidity ratio;en;altLabel;zthes_UF
132_55;COMPTABILITE;Comptabilité en partie double;fr;altLabel;site_employe_pour
132_55;COMPTABILITE;Comptabilité générale;fr;altLabel;site_employe_pour
132_55;COMPTABILITE;Double entry bookkeeping;en;altLabel;zthes_UF
132_55;COMPTABILITE;Financial accounting;en;altLabel;zthes_UF
132_63;COMPTABILITE ENVIRONNEMENTALE;Comptabilité verte;fr;altLabel;site_employe_pour
132_63;COMPTABILITE ENVIRONNEMENTALE;Green accounting;en;altLabel;zthes_UF
132_69;EXPERTISE COMPTABLE;Centre de gestion agréé;fr;altLabel;site_employe_pour
132_69;EXPERTISE COMPTABLE;Certified public accountants firm;en;altLabel;zthes_UF
132_75;BILAN;Compte financier;fr;altLabel;site_employe_pour
132_75;BILAN;Financial account;en;altLabel;zthes_UF
132_83;IMMOBILISATION;Compte de valeurs immobilisées;fr;altLabel;site_employe_pour
132_83;IMMOBILISATION;Fixed assets account;en;altLabel;zthes_UF
132_87;PASSIF;Compte de capitaux permanents;fr;altLabel;site_employe_pour
132_87;PASSIF;Long term capital account;en;altLabel;zthes_UF
132_91;CREANCE;Condition de paiement;fr;altLabel;site_employe_pour
132_91;CREANCE;Term of payment;en;altLabel;zthes_UF
132_92;DISPONIBILITES;Réalisable et disponible;fr;altLabel;site_employe_pour
132_92;DISPONIBILITES;Realizable and available;en;altLabel;zthes_UF
132_99;CAPITAUX PROPRES;Capital actions;fr;altLabel;site_employe_pour
132_99;CAPITAUX PROPRES;Shareholders' capital;en;altLabel;zthes_UF
133_04;FRAIS GENERAUX;Charges de structures;fr;altLabel;site_employe_pour
133_04;FRAIS GENERAUX;Administration expenses;en;altLabel;zthes_UF
133_08;SEUIL DE RENTABILITE;Point mort;fr;altLabel;site_employe_pour
133_08;SEUIL DE RENTABILITE;Break even point;en;altLabel;zthes_UF
133_22;BUDGET;BBZ;fr;altLabel;site_employe_pour
133_22;BUDGET;Budget Base Zéro;fr;altLabel;site_employe_pour
133_22;BUDGET;Engagement budgétaire;fr;altLabel;site_employe_pour
133_22;BUDGET;Liquidation budgétaire;fr;altLabel;site_employe_pour
133_22;BUDGET;ZBB;en;altLabel;zthes_UF
133_22;BUDGET;Zero base budgeting;en;altLabel;zthes_UF
133_22;BUDGET;Budget commitment;en;altLabel;zthes_UF
133_22;BUDGET;Budgetary liquidation;en;altLabel;zthes_UF
133_24;CHARGES FIXES;Frais fixes;fr;altLabel;site_employe_pour
133_24;CHARGES FIXES;Standing expenses;en;altLabel;zthes_UF
133_25;CHARGES INDIRECTES;Frais indirects;fr;altLabel;site_employe_pour
133_25;CHARGES INDIRECTES;Indirect expenses;en;altLabel;zthes_UF
133_33;CHARGES VARIABLES;Frais variables;fr;altLabel;site_employe_pour
133_33;CHARGES VARIABLES;Variable expenses;en;altLabel;zthes_UF
133_34;CHARGES DIRECTES;Frais directs;fr;altLabel;site_employe_pour
133_34;CHARGES DIRECTES;Direct expenses;en;altLabel;zthes_UF
133_36;COUT DE REVIENT;Prix de revient;fr;altLabel;site_employe_pour
133_36;COUT DE REVIENT;Cost price;en;altLabel;zthes_UF
133_39;COUT MARGINAL;Comptabilité marginale;fr;altLabel;site_employe_pour
133_39;COUT MARGINAL;Marginal accounting;en;altLabel;zthes_UF
133_40;RCB;Rationalisation des choix budgétaires;fr;altLabel;site_employe_pour
133_40;RCB;Rationalization of budgetary choices;en;altLabel;zthes_UF
133_42;CONTROLE BUDGETAIRE;Gestion budgétaire;fr;altLabel;site_employe_pour
133_42;CONTROLE BUDGETAIRE;Prévision budgétaire;fr;altLabel;site_employe_pour
133_42;CONTROLE BUDGETAIRE;Budgetary management;en;altLabel;zthes_UF
133_42;CONTROLE BUDGETAIRE;Budget forecast;en;altLabel;zthes_UF
133_57;COMPTABILITE DE GESTION;Activity Based Costing;fr;altLabel;site_employe_pour
133_57;COMPTABILITE DE GESTION;Activity Based Management;fr;altLabel;site_employe_pour
133_57;COMPTABILITE DE GESTION;Comptabilité analytique;fr;altLabel;site_employe_pour
133_57;COMPTABILITE DE GESTION;Economie d'échelle;fr;altLabel;site_employe_pour
133_57;COMPTABILITE DE GESTION;Méthode ABC;fr;altLabel;site_employe_pour
133_57;COMPTABILITE DE GESTION;Méthode ABM;fr;altLabel;site_employe_pour
133_57;COMPTABILITE DE GESTION;Economy of scale;en;altLabel;zthes_UF
133_57;COMPTABILITE DE GESTION;ABC Method;en;altLabel;zthes_UF
133_57;COMPTABILITE DE GESTION;ABM Method;en;altLabel;zthes_UF
133_57;COMPTABILITE DE GESTION;Activity Based Costing;en;altLabel;zthes_UF
133_57;COMPTABILITE DE GESTION;Activity Based Management;en;altLabel;zthes_UF
133_57;COMPTABILITE DE GESTION;Cost accounting;en;altLabel;zthes_UF
133_59;PRIX DE CESSION INTERNE;Prestation interne;fr;altLabel;site_employe_pour
133_59;PRIX DE CESSION INTERNE;Prix de transfert;fr;altLabel;site_employe_pour
133_59;PRIX DE CESSION INTERNE;Internal service;en;altLabel;zthes_UF
133_59;PRIX DE CESSION INTERNE;Transfer price;en;altLabel;zthes_UF
133_85;ANALYSE DES ECARTS;Ecart comptable;fr;altLabel;site_employe_pour
133_85;ANALYSE DES ECARTS;Absolute difference;en;altLabel;zthes_UF
133_87;CENTRE D'ANALYSE;Centre de coût;fr;altLabel;site_employe_pour
133_87;CENTRE D'ANALYSE;Centre de frais;fr;altLabel;site_employe_pour
133_87;CENTRE D'ANALYSE;Section comptable;fr;altLabel;site_employe_pour
133_87;CENTRE D'ANALYSE;Cost center;en;altLabel;zthes_UF
133_87;CENTRE D'ANALYSE;Expenses center;en;altLabel;zthes_UF
133_87;CENTRE D'ANALYSE;Accounting department;en;altLabel;zthes_UF
133_94;ANALYSE COUT BENEFICE;Analyse coût efficacité;fr;altLabel;site_employe_pour
133_94;ANALYSE COUT BENEFICE;Cost effectiveness analysis;en;altLabel;zthes_UF
134_02;OBLIGATION CONVERTIBLE;Conversion;fr;altLabel;site_employe_pour
134_02;OBLIGATION CONVERTIBLE;Conversion;en;altLabel;zthes_UF
134_03;OPTION;CAP;fr;altLabel;site_employe_pour
134_03;OPTION;FLOOR;fr;altLabel;site_employe_pour
134_03;OPTION;MONEP;fr;altLabel;site_employe_pour
134_03;OPTION;CAP;en;altLabel;zthes_UF
134_03;OPTION;FLOOR;en;altLabel;zthes_UF
134_03;OPTION;MONEP;en;altLabel;zthes_UF
134_04;MATIF;Marché à terme international de France;fr;altLabel;site_employe_pour
134_04;MATIF;French international futures and options exchange;en;altLabel;zthes_UF
134_06;MARCHE DERIVE;Instrument dérivé;fr;altLabel;site_employe_pour
134_06;MARCHE DERIVE;Derivative instrument;en;altLabel;zthes_UF
134_15;SOCIETE DE BOURSE;Agent de change;fr;altLabel;site_employe_pour
134_15;SOCIETE DE BOURSE;Stockbroker;en;altLabel;zthes_UF
134_16;MARCHE A TERME;Contrat à terme;fr;altLabel;site_employe_pour
134_16;MARCHE A TERME;Opération à terme;fr;altLabel;site_employe_pour
134_16;MARCHE A TERME;Forward transaction;en;altLabel;zthes_UF
134_16;MARCHE A TERME;Transaction for forward delivery;en;altLabel;zthes_UF
134_20;COTATION DES TITRES;Société cotée;fr;altLabel;site_employe_pour
134_20;COTATION DES TITRES;Listed company;en;altLabel;zthes_UF
134_25;TECHNIQUE BOURSIERE;Règlement mensuel;fr;altLabel;site_employe_pour
134_25;TECHNIQUE BOURSIERE;Second marché;fr;altLabel;site_employe_pour
134_25;TECHNIQUE BOURSIERE;Monthly payment;en;altLabel;zthes_UF
134_25;TECHNIQUE BOURSIERE;Unlisted securities market;en;altLabel;zthes_UF
134_27;PRISE DE PARTICIPATION;Prise de contrôle;fr;altLabel;site_employe_pour
134_27;PRISE DE PARTICIPATION;Takeover;en;altLabel;zthes_UF
134_30;INDICE BOURSIER;CAC;fr;altLabel;site_employe_pour
134_30;INDICE BOURSIER;CAC;en;altLabel;zthes_UF
134_34;SPECULATION;Trading;fr;altLabel;site_employe_pour
134_34;SPECULATION;Trading;en;altLabel;zthes_UF
134_35;BOURSE DES VALEURS;Opération de bourse;fr;altLabel;site_employe_pour
134_35;BOURSE DES VALEURS;Stock exchange quotation;en;altLabel;zthes_UF
134_36;OPE;Offre publique d'échange;fr;altLabel;site_employe_pour
134_36;OPE;Public offer of exchange;en;altLabel;zthes_UF
134_37;OPA;Offre publique d'achat;fr;altLabel;site_employe_pour
134_37;OPA;Initial Public Offering;en;altLabel;zthes_UF
134_58;RISQUE DE MARCHE;Volatilité du marché;fr;altLabel;site_employe_pour
134_58;RISQUE DE MARCHE;Market volatility;en;altLabel;zthes_UF
134_59;MODELE DEVALUATION DES ACTIFS FINANCIERS;MEDAF;fr;altLabel;site_employe_pour
134_59;MODELE DEVALUATION DES ACTIFS FINANCIERS;CAPM;en;altLabel;zthes_UF
134_63;SOCIETE D'INVESTISSEMENT;Société de crédit-bail;fr;altLabel;site_employe_pour
134_63;SOCIETE D'INVESTISSEMENT;Leasing company;en;altLabel;zthes_UF
134_72;OPCVM;Organisme de placement collectif en valeurs mobilières;fr;altLabel;site_employe_pour
134_72;OPCVM;Undertakings for collective investment in transferable securities;en;altLabel;zthes_UF
134_73;FONDS D'INVESTISSEMENT;Fonds alternatif;fr;altLabel;site_employe_pour
134_73;FONDS D'INVESTISSEMENT;Fonds spéculatif;fr;altLabel;site_employe_pour
134_73;FONDS D'INVESTISSEMENT;Fonds éthique;fr;altLabel;site_employe_pour
134_73;FONDS D'INVESTISSEMENT;Alternative fund;en;altLabel;zthes_UF
134_73;FONDS D'INVESTISSEMENT;Hedge fund;en;altLabel;zthes_UF
134_73;FONDS D'INVESTISSEMENT;Ethical fund;en;altLabel;zthes_UF
134_77;GESTION DE PORTEFEUILLE;Gestion d'actifs;fr;altLabel;site_employe_pour
134_77;GESTION DE PORTEFEUILLE;Portefeuille;fr;altLabel;site_employe_pour
134_77;GESTION DE PORTEFEUILLE;Assets management;en;altLabel;zthes_UF
134_77;GESTION DE PORTEFEUILLE;Portfolio;en;altLabel;zthes_UF
134_84;FONDS SOUVERAIN;Fonds d'Etat;fr;altLabel;site_employe_pour
134_84;FONDS SOUVERAIN;Fonds d'investissement souverain;fr;altLabel;site_employe_pour
134_84;FONDS SOUVERAIN;Government security;en;altLabel;zthes_UF
134_84;FONDS SOUVERAIN;Sovereign wealth investment fund;en;altLabel;zthes_UF
134_92;SICAV;Société d'investissement à capital variable;fr;altLabel;site_employe_pour
134_92;SICAV;Open end investment company;en;altLabel;zthes_UF
134_93;FONDS COMMUN DE PLACEMENT;FCP;fr;altLabel;site_employe_pour
134_93;FONDS COMMUN DE PLACEMENT;Mutual investment fund;en;altLabel;zthes_UF
141_16;ORGANISATION DU TRAVAIL;Equipe autonome;fr;altLabel;site_employe_pour
141_16;ORGANISATION DU TRAVAIL;Méthode d'organisation;fr;altLabel;site_employe_pour
141_16;ORGANISATION DU TRAVAIL;Organisation scientifique du travail;fr;altLabel;site_employe_pour
141_16;ORGANISATION DU TRAVAIL;Taylorisme;fr;altLabel;site_employe_pour
141_16;ORGANISATION DU TRAVAIL;Autonomous team;en;altLabel;zthes_UF
141_16;ORGANISATION DU TRAVAIL;Organization method;en;altLabel;zthes_UF
141_16;ORGANISATION DU TRAVAIL;Scientific organization of work;en;altLabel;zthes_UF
141_16;ORGANISATION DU TRAVAIL;Taylorism;en;altLabel;zthes_UF
141_22;ACHAT;Acheteur;fr;altLabel;site_employe_pour
141_22;ACHAT;Approvisionnement;fr;altLabel;site_employe_pour
141_22;ACHAT;Fonction achat;fr;altLabel;site_employe_pour
141_22;ACHAT;Procurement;en;altLabel;zthes_UF
141_22;ACHAT;Purchasing function;en;altLabel;zthes_UF
141_22;ACHAT;Purchaser;en;altLabel;zthes_UF
141_31;APPEL D'OFFRES;Adjudication;fr;altLabel;site_employe_pour
141_31;APPEL D'OFFRES;Adjudication;en;altLabel;zthes_UF
141_33;ORDONNANCEMENT;Diagramme de Gantt;fr;altLabel;site_employe_pour
141_33;ORDONNANCEMENT;PERT;fr;altLabel;site_employe_pour
141_33;ORDONNANCEMENT;Planning de la production;fr;altLabel;site_employe_pour
141_33;ORDONNANCEMENT;Tableau d'ordonnancement;fr;altLabel;site_employe_pour
141_33;ORDONNANCEMENT;Gantt diagram;en;altLabel;zthes_UF
141_33;ORDONNANCEMENT;CPM;en;altLabel;zthes_UF
141_33;ORDONNANCEMENT;Production scheduling;en;altLabel;zthes_UF
141_33;ORDONNANCEMENT;Scheduling table;en;altLabel;zthes_UF
141_34;CHAINE LOGISTIQUE;Logistique intégrée;fr;altLabel;site_employe_pour
141_34;CHAINE LOGISTIQUE;Supply chain management;fr;altLabel;site_employe_pour
141_34;CHAINE LOGISTIQUE;Integrated logistics;en;altLabel;zthes_UF
141_34;CHAINE LOGISTIQUE;Supply chain management;en;altLabel;zthes_UF
141_41;MANUTENTION;Palette;fr;altLabel;site_employe_pour
141_41;MANUTENTION;Pallet;en;altLabel;zthes_UF
141_55;GESTION DE LA PRODUCTION;Management des opérations;fr;altLabel;site_employe_pour
141_55;GESTION DE LA PRODUCTION;Operations management;en;altLabel;zthes_UF
141_57;EQUIPEMENT;Outil de production;fr;altLabel;site_employe_pour
141_57;EQUIPEMENT;Production equipment;en;altLabel;zthes_UF
141_59;USURE;Usure technique;fr;altLabel;site_employe_pour
141_59;USURE;Technical wear;en;altLabel;zthes_UF
141_61;CFAO;Conception et fabrication assistées par ordinateur;fr;altLabel;site_employe_pour
141_61;CFAO;Computer aided design and manufacturing;en;altLabel;zthes_UF
141_63;GPAO;Atelier flexible;fr;altLabel;site_employe_pour
141_63;GPAO;Gestion de la production assistée par ordinateur;fr;altLabel;site_employe_pour
141_63;GPAO;Flexible manufacturing system;en;altLabel;zthes_UF
141_63;GPAO;Computer assisted production management;en;altLabel;zthes_UF
141_76;ETUDE DE PRODUIT;Prototype;fr;altLabel;site_employe_pour
141_76;ETUDE DE PRODUIT;Prototype;en;altLabel;zthes_UF
141_86;CAO;Conception assistée par ordinateur;fr;altLabel;site_employe_pour
141_86;CAO;DAO;fr;altLabel;site_employe_pour
141_86;CAO;Infographie;fr;altLabel;site_employe_pour
141_86;CAO;Computer aided design;en;altLabel;zthes_UF
141_86;CAO;CAD;en;altLabel;zthes_UF
141_86;CAO;Computer graphics;en;altLabel;zthes_UF
141_98;ESTHETIQUE INDUSTRIELLE;Design;fr;altLabel;site_employe_pour
141_98;ESTHETIQUE INDUSTRIELLE;Design;en;altLabel;zthes_UF
142_45;AUTOMATISATION;Analyse automatique;fr;altLabel;site_employe_pour
142_45;AUTOMATISATION;Automatic analysis;en;altLabel;zthes_UF
142_46;AUTOMATISME;Asservissement;fr;altLabel;site_employe_pour
142_46;AUTOMATISME;Slave control;en;altLabel;zthes_UF
