concept_id;parent_id;level;label_fr;parent_label_fr
323_89;323;4;LOCATION;DROIT CIVIL
323_92;323;4;DROIT D'AUTEUR;DROIT CIVIL
323_99;323;4;LOYER;DROIT CIVIL
324_22;324;4;ACCORD COLLECTIF;DROIT SOCIAL
324_32;324;4;NEGOCIATION COLLECTIVE;DROIT SOCIAL
324_33;324;4;GREVE;DROIT SOCIAL
324_36;324;4;CONTENTIEUX DE LA SECURITE SOCIALE;DROIT SOCIAL
324_42;324;4;RELATIONS COLLECTIVES DU TRAVAIL;DROIT SOCIAL
324_46;324;4;ORGANISATION DE LA SECURITE SOCIALE;DROIT SOCIAL
324_48;324;4;REGIMES SPECIAUX;DROIT SOCIAL
324_53;324;4;DROIT DU TRAVAIL;DROIT SOCIAL
324_55;324;4;DROIT SOCIAL;DROIT SOCIAL
324_57;324;4;DROIT DE LA SECURITE SOCIALE;DROIT SOCIAL
324_62;324;4;RELATIONS INDIVIDUELLES DU TRAVAIL;DROIT SOCIAL
324_66;324;4;FINANCEMENT DE LA SECURITE SOCIALE;DROIT SOCIAL
324_68;324;4;REGIME GENERAL;DROIT SOCIAL
324_69;324;4;ASSURANCE VIEILLESSE;DROIT SOCIAL
324_70;324;4;CDD;DROIT SOCIAL
324_71;324;4;CONTRAT DE TRAVAIL;DROIT SOCIAL
324_72;324;4;CONTENTIEUX DU TRAVAIL;DROIT SOCIAL
324_74;324;4;DROIT DE LA SANTE;DROIT SOCIAL
324_77;324;4;ASSURANCE MALADIE;DROIT SOCIAL
324_79;324;4;ASSURANCE CHOMAGE;DROIT SOCIAL
324_80;324;4;CDI;DROIT SOCIAL
324_82;324;4;CONSEIL DE PRUD'HOMMES;DROIT SOCIAL
331_02;331;4;MODELE ECONOMIQUE;THEORIE ECONOMIQUE
331_04;331;4;ACCELERATEUR;THEORIE ECONOMIQUE
331_06;331;4;PRODUCTIVITE;THEORIE ECONOMIQUE
331_10;331;4;ECONOMIE COMPORTEMENTALE;THEORIE ECONOMIQUE
331_11;331;4;MICROECONOMIE;THEORIE ECONOMIQUE
331_15;331;4;MULTIPLICATEUR;THEORIE ECONOMIQUE
331_17;331;4;PRODUCTION;THEORIE ECONOMIQUE
331_19;331;4;THEORIE DE L'EMPLOI;THEORIE ECONOMIQUE
331_23;331;4;ECONOMETRIE;THEORIE ECONOMIQUE
331_27;331;4;THEORIE DE LA VALEUR;THEORIE ECONOMIQUE
331_31;331;4;MACROECONOMIE;THEORIE ECONOMIQUE
331_35;331;4;ANALYSE ECONOMIQUE;THEORIE ECONOMIQUE
331_36;331;4;THEORIE DES CONVENTIONS;THEORIE ECONOMIQUE
331_37;331;4;THEORIE DE LA REGULATION;THEORIE ECONOMIQUE
331_38;331;4;THEORIE DU CAPITAL;THEORIE ECONOMIQUE
331_44;331;4;INFLATION;THEORIE ECONOMIQUE
331_47;331;4;THEORIE DE L'AGENCE;THEORIE ECONOMIQUE
331_48;331;4;THEORIE DES COUTS DE TRANSACTION;THEORIE ECONOMIQUE
331_49;331;4;THEORIE DE L'INVESTISSEMENT;THEORIE ECONOMIQUE
331_50;331;4;HISTOIRE ECONOMIQUE;THEORIE ECONOMIQUE
331_52;331;4;LIBERALISME ECONOMIQUE;THEORIE ECONOMIQUE
331_55;331;4;THEORIE ECONOMIQUE;THEORIE ECONOMIQUE
331_58;331;4;THEORIE DE L'UTILITE;THEORIE ECONOMIQUE
331_62;331;4;MARXISME;THEORIE ECONOMIQUE
331_64;331;4;DEMANDE;THEORIE ECONOMIQUE
331_67;331;4;CONJONCTURE;THEORIE ECONOMIQUE
331_69;331;4;INDICATEUR ECONOMIQUE;THEORIE ECONOMIQUE
331_72;331;4;THEORIE DES PRIX;THEORIE ECONOMIQUE
331_74;331;4;OFFRE;THEORIE ECONOMIQUE
331_75;331;4;THEORIE DU MARCHE;THEORIE ECONOMIQUE
331_79;331;4;PREVISION ECONOMIQUE;THEORIE ECONOMIQUE
331_82;331;4;PRIX;THEORIE ECONOMIQUE
331_84;331;4;MONOPOLE;THEORIE ECONOMIQUE
331_87;331;4;CYCLE ECONOMIQUE;THEORIE ECONOMIQUE
331_88;331;4;DEVELOPPEMENT ECONOMIQUE;THEORIE ECONOMIQUE
331_93;331;4;INDICE DES PRIX;THEORIE ECONOMIQUE
331_94;331;4;OLIGOPOLE;THEORIE ECONOMIQUE
331_95;331;4;CONCURRENCE;THEORIE ECONOMIQUE
331_96;331;4;RECESSION;THEORIE ECONOMIQUE
331_97;331;4;CRISE ECONOMIQUE;THEORIE ECONOMIQUE
331_98;331;4;CROISSANCE ECONOMIQUE;THEORIE ECONOMIQUE
331_99;331;4;EXPANSION;THEORIE ECONOMIQUE
332_04;332;4;INVESTISSEMENT PUBLIC;ECONOMIE POLITIQUE
332_06;332;4;INVESTISSEMENT INDUSTRIEL;ECONOMIE POLITIQUE
332_11;332;4;ENVIRONNEMENT ECONOMIQUE;ECONOMIE POLITIQUE
332_13;332;4;RECETTES PUBLIQUES;ECONOMIE POLITIQUE
332_14;332;4;SUBVENTION;ECONOMIE POLITIQUE
332_17;332;4;REVENU NATIONAL;ECONOMIE POLITIQUE
332_18;332;4;AGREGAT;ECONOMIE POLITIQUE
332_19;332;4;PRODUIT NATIONAL;ECONOMIE POLITIQUE
332_21;332;4;ECONOMIE PLANIFIEE;ECONOMIE POLITIQUE
332_22;332;4;ECONOMIE DE MARCHE;ECONOMIE POLITIQUE
332_24;332;4;DEPENSE PUBLIQUE;ECONOMIE POLITIQUE
332_25;332;4;DEPENSE D'INVESTISSEMENT;ECONOMIE POLITIQUE
332_26;332;4;CONSOMMATION;ECONOMIE POLITIQUE
332_28;332;4;COMPTABILITE NATIONALE;ECONOMIE POLITIQUE
332_30;332;4;ECONOMIE MIXTE;ECONOMIE POLITIQUE
332_31;332;4;SOCIALISME;ECONOMIE POLITIQUE
332_32;332;4;CAPITALISME;ECONOMIE POLITIQUE
332_34;332;4;BUDGET DE L'ETAT;ECONOMIE POLITIQUE
332_35;332;4;DEPENSE;ECONOMIE POLITIQUE
332_36;332;4;REVENU;ECONOMIE POLITIQUE
332_38;332;4;STATISTIQUES ECONOMIQUES;ECONOMIE POLITIQUE
332_40;332;4;ECONOMIE CREATIVE;ECONOMIE POLITIQUE
332_42;332;4;REGIME ECONOMIQUE;ECONOMIE POLITIQUE
332_44;332;4;FINANCES PUBLIQUES;ECONOMIE POLITIQUE
332_47;332;4;ECONOMIE DU TRAVAIL;ECONOMIE POLITIQUE
332_51;332;4;ECONOMIE DU SAVOIR;ECONOMIE POLITIQUE
332_52;332;4;ECONOMIE SOCIALE ET SOLIDAIRE;ECONOMIE POLITIQUE
332_53;332;4;ECONOMIE DES SERVICES;ECONOMIE POLITIQUE
332_55;332;4;ECONOMIE POLITIQUE;ECONOMIE POLITIQUE
332_56;332;4;ECONOMIE NATIONALE;ECONOMIE POLITIQUE
332_58;332;4;REGION;ECONOMIE POLITIQUE
332_59;332;4;PLANIFICATION REGIONALE;ECONOMIE POLITIQUE
332_61;332;4;EQUIPEMENT COLLECTIF;ECONOMIE POLITIQUE
332_63;332;4;ECONOMIE PUBLIQUE;ECONOMIE POLITIQUE
332_65;332;4;POLITIQUE ECONOMIQUE;ECONOMIE POLITIQUE
332_67;332;4;POLITIQUE REGIONALE;ECONOMIE POLITIQUE
332_68;332;4;ZONE D'ACTIVITE;ECONOMIE POLITIQUE
332_69;332;4;ZONE URBAINE;ECONOMIE POLITIQUE
332_71;332;4;TARIF PUBLIC;ECONOMIE POLITIQUE
332_72;332;4;SERVICE PUBLIC;ECONOMIE POLITIQUE
332_73;332;4;ECONOMIE INDUSTRIELLE;ECONOMIE POLITIQUE
332_74;332;4;POLITIQUE INDUSTRIELLE;ECONOMIE POLITIQUE
332_75;332;4;POLITIQUE DES REVENUS;ECONOMIE POLITIQUE
332_77;332;4;PLANIFICATION;ECONOMIE POLITIQUE
332_79;332;4;AMENAGEMENT DU TERRITOIRE;ECONOMIE POLITIQUE
332_80;332;4;CONCENTRATION;ECONOMIE POLITIQUE
332_81;332;4;INDUSTRIE;ECONOMIE POLITIQUE
332_82;332;4;ECONOMIE CIRCULAIRE;ECONOMIE POLITIQUE
332_83;332;4;PRODUCTION INDUSTRIELLE;ECONOMIE POLITIQUE
332_86;332;4;POLITIQUE AGRICOLE;ECONOMIE POLITIQUE
332_87;332;4;AGROECOLOGIE;ECONOMIE POLITIQUE
332_88;332;4;AGRICULTURE BIOLOGIQUE;ECONOMIE POLITIQUE
332_89;332;4;AMENAGEMENT RURAL;ECONOMIE POLITIQUE
332_91;332;4;RECONVERSION INDUSTRIELLE;ECONOMIE POLITIQUE
332_92;332;4;MARCHE DE L'OCCASION;ECONOMIE POLITIQUE
332_94;332;4;STRUCTURE INDUSTRIELLE;ECONOMIE POLITIQUE
332_96;332;4;PRODUCTION AGRICOLE;ECONOMIE POLITIQUE
332_97;332;4;AGRICULTURE;ECONOMIE POLITIQUE
332_98;332;4;AGRICULTURE RAISONNEE;ECONOMIE POLITIQUE
332_99;332;4;ZONE RURALE;ECONOMIE POLITIQUE
333_14;333;4;PROTECTIONNISME;ECONOMIE INTERNATIONALE
333_15;333;4;DIVISION INTERNATIONALE DU TRAVAIL;ECONOMIE INTERNATIONALE
333_16;333;4;LIBRE ECHANGE;ECONOMIE INTERNATIONALE
333_17;333;4;MARCHE UNIQUE EUROPEEN;ECONOMIE INTERNATIONALE
333_21;333;4;COMMERCE EQUITABLE;ECONOMIE INTERNATIONALE
333_22;333;4;DOUANE;ECONOMIE INTERNATIONALE
333_23;333;4;ECONOMIE CRIMINELLE;ECONOMIE INTERNATIONALE
333_27;333;4;UNION ECONOMIQUE;ECONOMIE INTERNATIONALE
333_30;333;4;COMMERCE EST OUEST;ECONOMIE INTERNATIONALE
333_31;333;4;COMMERCE NORD SUD;ECONOMIE INTERNATIONALE
333_33;333;4;RISQUE PAYS;ECONOMIE INTERNATIONALE
333_34;333;4;ECHANGES INTERNATIONAUX;ECONOMIE INTERNATIONALE
333_42;333;4;COMMERCE EXTERIEUR;ECONOMIE INTERNATIONALE
333_45;333;4;RELATIONS ECONOMIQUES INTERNATIONALES;ECONOMIE INTERNATIONALE
333_48;333;4;ECONOMIE DE PENURIE;ECONOMIE INTERNATIONALE
333_50;333;4;TERME DES ECHANGES;ECONOMIE INTERNATIONALE
333_54;333;4;MONDIALISATION;ECONOMIE INTERNATIONALE
333_55;333;4;ECONOMIE INTERNATIONALE;ECONOMIE INTERNATIONALE
333_57;333;4;CONJONCTURE INTERNATIONALE;ECONOMIE INTERNATIONALE
333_60;333;4;AVANTAGE COMPARATIF;ECONOMIE INTERNATIONALE
333_61;333;4;BALANCE COMMERCIALE;ECONOMIE INTERNATIONALE
333_63;333;4;FINANCE INTERNATIONALE;ECONOMIE INTERNATIONALE
333_69;333;4;EXPLOITATION DES OCEANS;ECONOMIE INTERNATIONALE
333_71;333;4;DETTE EXTERIEURE;ECONOMIE INTERNATIONALE
333_72;333;4;BALANCE DES PAIEMENTS;ECONOMIE INTERNATIONALE
333_73;333;4;MOUVEMENT DES CAPITAUX;ECONOMIE INTERNATIONALE
333_75;333;4;INVESTISSEMENT DIRECT A L'ETRANGER;ECONOMIE INTERNATIONALE
333_84;333;4;COOPERATION INTERNATIONALE;ECONOMIE INTERNATIONALE
333_86;333;4;PAYS EN DEVELOPPEMENT;ECONOMIE INTERNATIONALE
333_88;333;4;PAYS INDUSTRIALISE;ECONOMIE INTERNATIONALE
334_00;334;4;PARAFISCALITE;FISCALITE
334_01;334;4;PARADIS FISCAL;FISCALITE
334_02;334;4;DOUBLE IMPOSITION;FISCALITE
334_03;334;4;HARMONISATION DE LA FISCALITE;FISCALITE
334_20;334;4;IMPOT SUR LES BENEFICES;FISCALITE
334_22;334;4;CONVENTION FISCALE;FISCALITE
334_30;334;4;TAXE D'APPRENTISSAGE;FISCALITE
334_31;334;4;TAXE PROFESSIONNELLE;FISCALITE
334_33;334;4;FISCALITE INTERNATIONALE;FISCALITE
334_41;334;4;IMPOT SUR LES SOCIETES;FISCALITE
334_50;334;4;IMPOT SUR LE REVENU;FISCALITE
334_52;334;4;FISCALITE LOCALE;FISCALITE
334_53;334;4;FISCALITE;FISCALITE
334_61;334;4;FISCALITE DIRECTE;FISCALITE
334_70;334;4;DROIT D'ENREGISTREMENT;FISCALITE
334_73;334;4;FISCALITE INDIRECTE;FISCALITE
334_80;334;4;IMPOT SUR LES PLUS-VALUES;FISCALITE
334_81;334;4;IMPOT SUR LE CAPITAL;FISCALITE
334_82;334;4;FISCALITE MOBILIERE;FISCALITE
334_83;334;4;IMPOT SUR LA CONSOMMATION;FISCALITE
334_90;334;4;DROIT DE MUTATION;FISCALITE
334_92;334;4;FISCALITE IMMOBILIERE;FISCALITE
334_93;334;4;TVA;FISCALITE
335_03;335;4;TAUX DE CHANGE;BANQUE ET MONNAIE
335_06;335;4;BON DU TRESOR;BANQUE ET MONNAIE
335_07;335;4;CRYPTOMONNAIE;BANQUE ET MONNAIE
335_08;335;4;AFFACTURAGE;BANQUE ET MONNAIE
335_14;335;4;CONTROLE DES CHANGES;BANQUE ET MONNAIE
335_17;335;4;MONNAIE ELECTRONIQUE;BANQUE ET MONNAIE
335_18;335;4;CHEQUE;BANQUE ET MONNAIE
335_19;335;4;PRET;BANQUE ET MONNAIE
335_21;335;4;FLOTTEMENT DES COURS;BANQUE ET MONNAIE
335_24;335;4;RISQUE DE CHANGE;BANQUE ET MONNAIE
335_26;335;4;EMISSION DE MONNAIE;BANQUE ET MONNAIE
335_27;335;4;MOYEN DE PAIEMENT;BANQUE ET MONNAIE
335_30;335;4;INTEGRATION MONETAIRE;BANQUE ET MONNAIE
335_31;335;4;CHANGEMENT DE PARITE;BANQUE ET MONNAIE
335_33;335;4;MARCHE DES CHANGES;BANQUE ET MONNAIE
335_34;335;4;OPERATION DE CHANGE;BANQUE ET MONNAIE
335_39;335;4;MARCHE HYPOTHECAIRE;BANQUE ET MONNAIE
335_41;335;4;POLITIQUE MONETAIRE;BANQUE ET MONNAIE
335_42;335;4;THEORIE MONETAIRE;BANQUE ET MONNAIE
335_43;335;4;MARCHE MONETAIRE;BANQUE ET MONNAIE
335_45;335;4;TECHNOLOGIE FINANCIERE;BANQUE ET MONNAIE
335_46;335;4;TAUX D'INTERET;BANQUE ET MONNAIE
335_47;335;4;OPERATION DE BANQUE;BANQUE ET MONNAIE
335_48;335;4;OPERATION DE CREDIT;BANQUE ET MONNAIE
335_49;335;4;CREDIT A LA CONSOMMATION;BANQUE ET MONNAIE
335_50;335;4;STATISTIQUES MONETAIRES;BANQUE ET MONNAIE
335_53;335;4;MONNAIE;BANQUE ET MONNAIE
335_55;335;4;ETABLISSEMENT FINANCIER;BANQUE ET MONNAIE
335_63;335;4;LIVRE STERLING;BANQUE ET MONNAIE
335_64;335;4;DEVISE;BANQUE ET MONNAIE
335_65;335;4;EPARGNE;BANQUE ET MONNAIE
335_66;335;4;DEPOT;BANQUE ET MONNAIE
335_67;335;4;BANQUE;BANQUE ET MONNAIE
335_68;335;4;BANQUE D'AFFAIRES;BANQUE ET MONNAIE
335_70;335;4;OR;BANQUE ET MONNAIE
335_71;335;4;DROITS DE TIRAGE SPECIAUX;BANQUE ET MONNAIE
335_72;335;4;ZONE MONETAIRE;BANQUE ET MONNAIE
335_73;335;4;FRANC;BANQUE ET MONNAIE
335_74;335;4;ROUBLE;BANQUE ET MONNAIE
335_79;335;4;BANQUE DE DEPOT;BANQUE ET MONNAIE
335_80;335;4;PETRODOLLAR;BANQUE ET MONNAIE
335_81;335;4;SMI;BANQUE ET MONNAIE
335_82;335;4;SME;BANQUE ET MONNAIE
335_83;335;4;EURO;BANQUE ET MONNAIE
335_84;335;4;YEN;BANQUE ET MONNAIE
335_85;335;4;YUAN;BANQUE ET MONNAIE
335_89;335;4;BANQUE SPECIALISEE;BANQUE ET MONNAIE
335_91;335;4;EURODEVISE;BANQUE ET MONNAIE
335_93;335;4;DOLLAR;BANQUE ET MONNAIE
335_94;335;4;MARK;BANQUE ET MONNAIE
335_95;335;4;BANQUE INTERNATIONALE;BANQUE ET MONNAIE
335_98;335;4;BANQUE CENTRALE;BANQUE ET MONNAIE
335_99;335;4;CAISSE DES DEPOTS ET CONSIGNATIONS;BANQUE ET MONNAIE
341_02;341;4;GAZ INDUSTRIEL;ENERGIE
341_03;341;4;GAZ NATUREL;ENERGIE
341_13;341;4;GAZ;ENERGIE
341_14;341;4;PETROLE;ENERGIE
341_18;341;4;RAFFINAGE;ENERGIE
341_22;341;4;BIOCARBURANT;ENERGIE
341_23;341;4;HYDROCARBURE;ENERGIE
341_24;341;4;CHARBON;ENERGIE
341_32;341;4;BIOMASSE;ENERGIE
341_33;341;4;COMBUSTIBLE;ENERGIE
341_37;341;4;EXPLOITATION DE L'ENERGIE;ENERGIE
341_41;341;4;ENERGIE HYDRAULIQUE;ENERGIE
341_50;341;4;ENERGIE EOLIENNE;ENERGIE
341_52;341;4;TRANSITION ENERGETIQUE;ENERGIE
341_53;341;4;ENERGIE FOSSILE;ENERGIE
341_55;341;4;ENERGIE;ENERGIE
341_57;341;4;POLITIQUE ENERGETIQUE;ENERGIE
341_58;341;4;CRISE DE L'ENERGIE;ENERGIE
341_62;341;4;ENERGIE RENOUVELABLE;ENERGIE
341_63;341;4;SOURCE D'ENERGIE;ENERGIE
341_65;341;4;ELECTRICITE;ENERGIE
341_68;341;4;CONSOMMATION D'ENERGIE;ENERGIE
341_70;341;4;ENERGIE GEOTHERMIQUE;ENERGIE
341_79;341;4;ECONOMIE D'ENERGIE;ENERGIE
341_81;341;4;ENERGIE SOLAIRE;ENERGIE
341_84;341;4;ENERGIE NUCLEAIRE;ENERGIE
341_87;341;4;CONVERSION DE L'ENERGIE;ENERGIE
341_88;341;4;TRANSPORT DE L'ENERGIE;ENERGIE
341_91;341;4;LASER;ENERGIE
341_92;341;4;ENERGIE CHIMIQUE;ENERGIE
341_95;341;4;CENTRALE ELECTRIQUE;ENERGIE
342_08;342;4;POLLUTION ATMOSPHERIQUE;PROTECTION DE L'ENVIRONNEMENT
342_11;342;4;DECHET INDUSTRIEL;PROTECTION DE L'ENVIRONNEMENT
342_13;342;4;ORDURE MENAGERE;PROTECTION DE L'ENVIRONNEMENT
342_14;342;4;RECYCLAGE;PROTECTION DE L'ENVIRONNEMENT
342_17;342;4;POLLUTION DU SOL;PROTECTION DE L'ENVIRONNEMENT
342_22;342;4;DECHET;PROTECTION DE L'ENVIRONNEMENT
342_24;342;4;TRAITEMENT DES DECHETS;PROTECTION DE L'ENVIRONNEMENT
342_27;342;4;POLLUTION THERMIQUE;PROTECTION DE L'ENVIRONNEMENT
342_36;342;4;LUTTE ANTIPOLLUTION;PROTECTION DE L'ENVIRONNEMENT
342_38;342;4;POLLUTION;PROTECTION DE L'ENVIRONNEMENT
342_42;342;4;RISQUE TECHNOLOGIQUE;PROTECTION DE L'ENVIRONNEMENT
342_48;342;4;POLLUTION DE L'EAU;PROTECTION DE L'ENVIRONNEMENT
342_51;342;4;DEVELOPPEMENT DURABLE;PROTECTION DE L'ENVIRONNEMENT
342_55;342;4;PROTECTION DE L'ENVIRONNEMENT;PROTECTION DE L'ENVIRONNEMENT
342_58;342;4;ALIMENTATION EN EAU;PROTECTION DE L'ENVIRONNEMENT
342_61;342;4;TRANSITION ECOLOGIQUE;PROTECTION DE L'ENVIRONNEMENT
342_62;342;4;POLITIQUE DE L'ENVIRONNEMENT;PROTECTION DE L'ENVIRONNEMENT
342_67;342;4;CLIMAT;PROTECTION DE L'ENVIRONNEMENT
342_68;342;4;EAU;PROTECTION DE L'ENVIRONNEMENT
342_72;342;4;QUALITE DE LA VIE;PROTECTION DE L'ENVIRONNEMENT
342_73;342;4;CADRE DE VIE;PROTECTION DE L'ENVIRONNEMENT
342_75;342;4;ECOLOGIE;PROTECTION DE L'ENVIRONNEMENT
342_77;342;4;PATRIMOINE NATUREL;PROTECTION DE L'ENVIRONNEMENT
342_81;342;4;BRUIT;PROTECTION DE L'ENVIRONNEMENT
342_86;342;4;FAUNE;PROTECTION DE L'ENVIRONNEMENT
342_94;342;4;AMENAGEMENT DE L'ESPACE;PROTECTION DE L'ENVIRONNEMENT
342_97;342;4;FLORE;PROTECTION DE L'ENVIRONNEMENT
342_99;342;4;CATASTROPHE NATURELLE;PROTECTION DE L'ENVIRONNEMENT
351_03;351;4;MEDECINE DU TRAVAIL;ENVIRONNEMENT SOCIAL
351_04;351;4;HANDICAP;ENVIRONNEMENT SOCIAL
351_06;351;4;GESTION HOSPITALIERE;ENVIRONNEMENT SOCIAL
351_10;351;4;MUTUALITE;ENVIRONNEMENT SOCIAL
351_12;351;4;ALCOOLISME;ENVIRONNEMENT SOCIAL
351_14;351;4;DROGUE;ENVIRONNEMENT SOCIAL
351_17;351;4;POLITIQUE DE L'HABITAT;ENVIRONNEMENT SOCIAL
351_22;351;4;MALADIE PROFESSIONNELLE;ENVIRONNEMENT SOCIAL
351_24;351;4;ALIMENTATION;ENVIRONNEMENT SOCIAL
351_29;351;4;URBANISME;ENVIRONNEMENT SOCIAL
351_30;351;4;ASSURANCE VIE;ENVIRONNEMENT SOCIAL
351_31;351;4;ASSURANCE;ENVIRONNEMENT SOCIAL
351_36;351;4;BIEN COMMUN;ENVIRONNEMENT SOCIAL
351_40;351;4;ASSURANCE DEPENDANCE;ENVIRONNEMENT SOCIAL
351_42;351;4;CRISE SANITAIRE;ENVIRONNEMENT SOCIAL
351_44;351;4;ETABLISSEMENT DE SOINS;ENVIRONNEMENT SOCIAL
351_47;351;4;HABITAT;ENVIRONNEMENT SOCIAL
351_48;351;4;IMMOBILIER;ENVIRONNEMENT SOCIAL
351_50;351;4;ASSURANCE INVALIDITE;ENVIRONNEMENT SOCIAL
351_53;351;4;SANTE;ENVIRONNEMENT SOCIAL
351_54;351;4;INFRASTRUCTURE SANITAIRE ET SOCIALE;ENVIRONNEMENT SOCIAL
351_55;351;4;ENVIRONNEMENT SOCIAL;ENVIRONNEMENT SOCIAL
351_58;351;4;LOGEMENT;ENVIRONNEMENT SOCIAL
351_61;351;4;SECURITE SOCIALE;ENVIRONNEMENT SOCIAL
351_62;351;4;PROTECTION SOCIALE;ENVIRONNEMENT SOCIAL
351_67;351;4;DEVELOPPEMENT HUMAIN;ENVIRONNEMENT SOCIAL
351_69;351;4;NIVEAU DE VIE;ENVIRONNEMENT SOCIAL
351_70;351;4;ASSURANCE ACCIDENT;ENVIRONNEMENT SOCIAL
351_74;351;4;CHOMAGE;ENVIRONNEMENT SOCIAL
351_78;351;4;SITUATION SOCIALE;ENVIRONNEMENT SOCIAL
351_79;351;4;POUVOIR D'ACHAT;ENVIRONNEMENT SOCIAL
351_82;351;4;PRESTATION DE RETRAITE;ENVIRONNEMENT SOCIAL
351_85;351;4;EMPLOI;ENVIRONNEMENT SOCIAL
351_86;351;4;DELINQUANCE;ENVIRONNEMENT SOCIAL
351_87;351;4;CRIMINALITE;ENVIRONNEMENT SOCIAL
351_89;351;4;PAUVRETE;ENVIRONNEMENT SOCIAL
351_90;351;4;PRESTATION SOCIALE;ENVIRONNEMENT SOCIAL
351_95;351;4;POLITIQUE DE L'EMPLOI;ENVIRONNEMENT SOCIAL
351_96;351;4;ECONOMIE SOUTERRAINE;ENVIRONNEMENT SOCIAL
351_97;351;4;POLITIQUE SOCIALE;ENVIRONNEMENT SOCIAL
351_98;351;4;STATISTIQUES SOCIALES;ENVIRONNEMENT SOCIAL
351_99;351;4;INEGALITE SOCIALE;ENVIRONNEMENT SOCIAL
352_08;352;4;FAMILLE;DEMOGRAPHIE
352_13;352;4;SENIOR;DEMOGRAPHIE
352_14;352;4;PERSONNE AGEE;DEMOGRAPHIE
352_15;352;4;ADOLESCENT;DEMOGRAPHIE
352_16;352;4;JEUNE;DEMOGRAPHIE
352_21;352;4;FECONDITE;DEMOGRAPHIE
352_23;352;4;ADULTE;DEMOGRAPHIE
352_27;352;4;ENFANT;DEMOGRAPHIE
352_28;352;4;MENAGE;DEMOGRAPHIE
352_29;352;4;FEMME;DEMOGRAPHIE
352_31;352;4;NUPTIALITE;DEMOGRAPHIE
352_33;352;4;RECENSEMENT;DEMOGRAPHIE
352_35;352;4;CLASSE D'AGE;DEMOGRAPHIE
352_39;352;4;HOMME;DEMOGRAPHIE
352_41;352;4;NATALITE;DEMOGRAPHIE
352_46;352;4;MINORITE;DEMOGRAPHIE
352_47;352;4;STRUCTURE DE LA POPULATION;DEMOGRAPHIE
352_48;352;4;GENRE;DEMOGRAPHIE
352_51;352;4;MORTALITE;DEMOGRAPHIE
352_53;352;4;MOUVEMENT DEMOGRAPHIQUE;DEMOGRAPHIE
352_55;352;4;DEMOGRAPHIE;DEMOGRAPHIE
352_56;352;4;POPULATION;DEMOGRAPHIE
352_58;352;4;POPULATION ACTIVE;DEMOGRAPHIE
352_59;352;4;POPULATION INACTIVE;DEMOGRAPHIE
352_60;352;4;MOBILITE PROFESSIONNELLE;DEMOGRAPHIE
352_62;352;4;MOBILITE SOCIALE;DEMOGRAPHIE
352_67;352;4;CATEGORIE SOCIOPROFESSIONNELLE;DEMOGRAPHIE
352_70;352;4;MOBILITE INTERNATIONALE;DEMOGRAPHIE
352_71;352;4;EMIGRATION;DEMOGRAPHIE
352_73;352;4;MIGRATION;DEMOGRAPHIE
352_75;352;4;POPULATION URBAINE;DEMOGRAPHIE
352_80;352;4;TRAVAILLEUR ETRANGER;DEMOGRAPHIE
352_91;352;4;IMMIGRATION;DEMOGRAPHIE
352_93;352;4;MIGRATION INTERIEURE;DEMOGRAPHIE
352_95;352;4;POPULATION RURALE;DEMOGRAPHIE
361_10;361;4;POEME;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_15;361;4;VOYAGE TOURISTIQUE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_16;361;4;VOYAGE D'AFFAIRES;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_18;361;4;JEU;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_20;361;4;CONTE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_25;361;4;VOYAGE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_30;361;4;PIECE DE THEATRE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_38;361;4;LOISIR;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_40;361;4;NOUVELLE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_42;361;4;SPORT;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_45;361;4;TOURISME;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_50;361;4;BIOGRAPHIE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_55;361;4;ENVIRONNEMENT CULTUREL ET ARTISTIQUE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_57;361;4;RELIGION;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_60;361;4;ESSAI LITTERAIRE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_61;361;4;LITTERATURE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_63;361;4;ART;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_66;361;4;CULTURE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_68;361;4;POLITIQUE CULTURELLE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_70;361;4;ROMAN;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_74;361;4;SPECTACLE;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
361_78;361;4;PATRIMOINE CULTUREL;ENVIRONNEMENT CULTUREL ET ARTISTIQUE
