sous_groupe;descripteur_code;descripteur;relation;cible_code;cible_libelle;cible_url
124;124_82;COMMERCE ELECTRONIQUE;terme_specifique;124_81;PLACE DE MARCHE ELECTRONIQUE;https://aciege.org/Dct/Fra/Fra_124_81.html
124;124_82;COMMERCE ELECTRONIQUE;employe_pour;Ac_2386;Achat en ligne;https://aciege.org/Dct/Fra/Ac_2386.html
124;124_82;COMMERCE ELECTRONIQUE;employe_pour;E-_2792;E-commerce;https://aciege.org/Dct/Fra/E-_2792.html
124;124_82;COMMERCE ELECTRONIQUE;employe_pour;M-_3134;M-commerce;https://aciege.org/Dct/Fra/M-_3134.html
124;124_82;COMMERCE ELECTRONIQUE;employe_pour;Pu_3388;Pure player;https://aciege.org/Dct/Fra/Pu_3388.html
124;124_35;COMMERCE INTERNATIONAL;terme_generique;124_55;VENTE;https://aciege.org/Dct/Fra/Fra_124_55.html
124;124_35;COMMERCE INTERNATIONAL;terme_specifique;124_24;EXPORTATION;https://aciege.org/Dct/Fra/Fra_124_24.html
124;124_35;COMMERCE INTERNATIONAL;terme_specifique;124_25;IMPORTATION;https://aciege.org/Dct/Fra/Fra_124_25.html
124;124_34;COMPENSATION;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_34;COMPENSATION;employe_pour;Tr_3591;Troc;https://aciege.org/Dct/Fra/Tr_3591.html
124;124_96;CONCESSIONNAIRE;terme_generique;124_85;AGENT COMMERCIAL;https://aciege.org/Dct/Fra/Fra_124_85.html
124;124_67;CONDITION DE VENTE;terme_generique;124_55;VENTE;https://aciege.org/Dct/Fra/Fra_124_55.html
124;124_67;CONDITION DE VENTE;terme_specifique;124_78;DELAI DE PAIEMENT;https://aciege.org/Dct/Fra/Fra_124_78.html
124;124_67;CONDITION DE VENTE;terme_specifique;124_77;PRIX DE VENTE;https://aciege.org/Dct/Fra/Fra_124_77.html
124;124_67;CONDITION DE VENTE;terme_specifique;124_79;VENTE A CREDIT;https://aciege.org/Dct/Fra/Fra_124_79.html
124;124_67;CONDITION DE VENTE;employe_pour;Bo_2532;Bon de réduction;https://aciege.org/Dct/Fra/Bo_2532.html
124;124_67;CONDITION DE VENTE;employe_pour;Ri_3444;Ristourne;https://aciege.org/Dct/Fra/Ri_3444.html
124;124_67;CONDITION DE VENTE;employe_pour;Ve_3640;Vente à prime;https://aciege.org/Dct/Fra/Ve_3640.html
124;124_59;CORRESPONDANCE COMMERCIALE;terme_generique;124_57;DIRECTION DES VENTES;https://aciege.org/Dct/Fra/Fra_124_57.html
124;124_76;COURTIER;terme_generique;124_75;VENDEUR;https://aciege.org/Dct/Fra/Fra_124_75.html
124;124_78;DELAI DE PAIEMENT;terme_generique;124_67;CONDITION DE VENTE;https://aciege.org/Dct/Fra/Fra_124_67.html
124;124_28;DEVIS;terme_generique;124_38;DOCUMENT DE VENTE;https://aciege.org/Dct/Fra/Fra_124_38.html
124;124_57;DIRECTION DES VENTES;terme_generique;124_55;VENTE;https://aciege.org/Dct/Fra/Fra_124_55.html
124;124_57;DIRECTION DES VENTES;terme_specifique;124_68;CARNET DE COMMANDES;https://aciege.org/Dct/Fra/Fra_124_68.html
124;124_57;DIRECTION DES VENTES;terme_specifique;124_59;CORRESPONDANCE COMMERCIALE;https://aciege.org/Dct/Fra/Fra_124_59.html
124;124_57;DIRECTION DES VENTES;terme_specifique;124_38;DOCUMENT DE VENTE;https://aciege.org/Dct/Fra/Fra_124_38.html
124;124_57;DIRECTION DES VENTES;terme_specifique;124_27;SERVICE APRES-VENTE;https://aciege.org/Dct/Fra/Fra_124_27.html
124;124_57;DIRECTION DES VENTES;terme_specifique;124_37;SERVICE CLIENT;https://aciege.org/Dct/Fra/Fra_124_37.html
124;124_57;DIRECTION DES VENTES;employe_pour;In_3066;Inspection des ventes;https://aciege.org/Dct/Fra/In_3066.html
124;124_57;DIRECTION DES VENTES;employe_pour;St_3516;Stimulation du réseau;https://aciege.org/Dct/Fra/St_3516.html
124;124_38;DOCUMENT DE VENTE;terme_generique;124_57;DIRECTION DES VENTES;https://aciege.org/Dct/Fra/Fra_124_57.html
124;124_38;DOCUMENT DE VENTE;terme_specifique;124_39;BON DE COMMANDE;https://aciege.org/Dct/Fra/Fra_124_39.html
124;124_38;DOCUMENT DE VENTE;terme_specifique;124_29;BON DE LIVRAISON;https://aciege.org/Dct/Fra/Fra_124_29.html
124;124_38;DOCUMENT DE VENTE;terme_specifique;124_28;DEVIS;https://aciege.org/Dct/Fra/Fra_124_28.html
124;124_38;DOCUMENT DE VENTE;terme_specifique;124_19;FACTURE;https://aciege.org/Dct/Fra/Fra_124_19.html
124;124_02;ENCHERE;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_02;ENCHERE;employe_pour;Ve_3630;Vente aux enchères;https://aciege.org/Dct/Fra/Ve_3630.html
124;124_24;EXPORTATION;terme_generique;124_35;COMMERCE INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_124_35.html
124;124_24;EXPORTATION;employe_pour;In_3057;Incoterm;https://aciege.org/Dct/Fra/In_3057.html
124;124_19;FACTURE;terme_generique;124_38;DOCUMENT DE VENTE;https://aciege.org/Dct/Fra/Fra_124_38.html
124;124_65;FORCE DE VENTE;terme_generique;124_55;VENTE;https://aciege.org/Dct/Fra/Fra_124_55.html
124;124_65;FORCE DE VENTE;terme_specifique;124_75;VENDEUR;https://aciege.org/Dct/Fra/Fra_124_75.html
124;124_07;FOURNISSEUR;terme_generique;124_55;VENTE;https://aciege.org/Dct/Fra/Fra_124_55.html
124;124_33;IMPLANTATION A L'ETRANGER;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_25;IMPORTATION;terme_generique;124_35;COMMERCE INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_124_35.html
124;124_20;LIBRE SERVICE;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_62;MARKETING DIRECT;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_62;MARKETING DIRECT;terme_specifique;124_71;VENTE A DISTANCE;https://aciege.org/Dct/Fra/Fra_124_71.html
124;124_62;MARKETING DIRECT;terme_specifique;124_60;VENTE A DOMICILE;https://aciege.org/Dct/Fra/Fra_124_60.html
124;124_62;MARKETING DIRECT;terme_specifique;124_51;VENTE DIRECTE;https://aciege.org/Dct/Fra/Fra_124_51.html
124;124_62;MARKETING DIRECT;terme_specifique;124_70;VENTE PAR TELEPHONE;https://aciege.org/Dct/Fra/Fra_124_70.html
124;124_62;MARKETING DIRECT;employe_pour;Ma_3174;Marketing interactif;https://aciege.org/Dct/Fra/Ma_3174.html
124;124_62;MARKETING DIRECT;employe_pour;Ma_3177;Marketing one to one;https://aciege.org/Dct/Fra/Ma_3177.html
124;124_62;MARKETING DIRECT;employe_pour;Ma_3179;Marketing relationnel;https://aciege.org/Dct/Fra/Ma_3179.html
124;124_54;NEGOCIATION COMMERCIALE;terme_generique;124_55;VENTE;https://aciege.org/Dct/Fra/Fra_124_55.html
124;124_54;NEGOCIATION COMMERCIALE;terme_specifique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_81;PLACE DE MARCHE ELECTRONIQUE;terme_generique;124_82;COMMERCE ELECTRONIQUE;https://aciege.org/Dct/Fra/Fra_124_82.html
124;124_73;PRESCRIPTEUR;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_77;PRIX DE VENTE;terme_generique;124_67;CONDITION DE VENTE;https://aciege.org/Dct/Fra/Fra_124_67.html
124;124_77;PRIX DE VENTE;employe_pour;Pr_3346;Prix du marché;https://aciege.org/Dct/Fra/Pr_3346.html
124;124_77;PRIX DE VENTE;employe_pour;Ta_3541;Tarif;https://aciege.org/Dct/Fra/Ta_3541.html
124;124_94;QUOTA DE VENTE;terme_generique;124_75;VENDEUR;https://aciege.org/Dct/Fra/Fra_124_75.html
124;124_94;QUOTA DE VENTE;employe_pour;Ob_3243;Objectif de vente;https://aciege.org/Dct/Fra/Ob_3243.html
124;124_27;SERVICE APRES-VENTE;terme_generique;124_57;DIRECTION DES VENTES;https://aciege.org/Dct/Fra/Fra_124_57.html
124;124_37;SERVICE CLIENT;terme_generique;124_57;DIRECTION DES VENTES;https://aciege.org/Dct/Fra/Fra_124_57.html
124;124_37;SERVICE CLIENT;employe_pour;Ai_2419;Aide au distributeur;https://aciege.org/Dct/Fra/Ai_2419.html
124;124_37;SERVICE CLIENT;employe_pour;Re_3451;Réclamation;https://aciege.org/Dct/Fra/Re_3451.html
124;124_53;TECHNIQUE DE VENTE;terme_generique;124_54;NEGOCIATION COMMERCIALE;https://aciege.org/Dct/Fra/Fra_124_54.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_82;COMMERCE ELECTRONIQUE;https://aciege.org/Dct/Fra/Fra_124_82.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_34;COMPENSATION;https://aciege.org/Dct/Fra/Fra_124_34.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_02;ENCHERE;https://aciege.org/Dct/Fra/Fra_124_02.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_33;IMPLANTATION A L'ETRANGER;https://aciege.org/Dct/Fra/Fra_124_33.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_20;LIBRE SERVICE;https://aciege.org/Dct/Fra/Fra_124_20.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_62;MARKETING DIRECT;https://aciege.org/Dct/Fra/Fra_124_62.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_73;PRESCRIPTEUR;https://aciege.org/Dct/Fra/Fra_124_73.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_31;VENTE AUTOMATIQUE;https://aciege.org/Dct/Fra/Fra_124_31.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_40;VENTE GROUPEE;https://aciege.org/Dct/Fra/Fra_124_40.html
124;124_53;TECHNIQUE DE VENTE;terme_specifique;124_11;VENTE PROMOTIONNELLE;https://aciege.org/Dct/Fra/Fra_124_11.html
124;124_53;TECHNIQUE DE VENTE;employe_pour;Pr_3363;Prospection commerciale;https://aciege.org/Dct/Fra/Pr_3363.html
124;124_53;TECHNIQUE DE VENTE;employe_pour;Ve_3632;Vente d'occasion;https://aciege.org/Dct/Fra/Ve_3632.html
124;124_53;TECHNIQUE DE VENTE;employe_pour;Ve_3638;Vente sur entrepôt;https://aciege.org/Dct/Fra/Ve_3638.html
124;124_93;TERRITOIRE DE VENTE;terme_generique;124_75;VENDEUR;https://aciege.org/Dct/Fra/Fra_124_75.html
124;124_75;VENDEUR;terme_generique;124_65;FORCE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_65.html
124;124_75;VENDEUR;terme_specifique;124_85;AGENT COMMERCIAL;https://aciege.org/Dct/Fra/Fra_124_85.html
124;124_75;VENDEUR;terme_specifique;124_76;COURTIER;https://aciege.org/Dct/Fra/Fra_124_76.html
124;124_75;VENDEUR;terme_specifique;124_94;QUOTA DE VENTE;https://aciege.org/Dct/Fra/Fra_124_94.html
124;124_75;VENDEUR;terme_specifique;124_93;TERRITOIRE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_93.html
124;124_55;VENTE;terme_specifique;124_16;CLIENT;https://aciege.org/Dct/Fra/Fra_124_16.html
124;124_55;VENTE;terme_specifique;124_35;COMMERCE INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_124_35.html
124;124_55;VENTE;terme_specifique;124_67;CONDITION DE VENTE;https://aciege.org/Dct/Fra/Fra_124_67.html
124;124_55;VENTE;terme_specifique;124_57;DIRECTION DES VENTES;https://aciege.org/Dct/Fra/Fra_124_57.html
124;124_55;VENTE;terme_specifique;124_65;FORCE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_65.html
124;124_55;VENTE;terme_specifique;124_07;FOURNISSEUR;https://aciege.org/Dct/Fra/Fra_124_07.html
124;124_55;VENTE;terme_specifique;124_54;NEGOCIATION COMMERCIALE;https://aciege.org/Dct/Fra/Fra_124_54.html
124;124_55;VENTE;terme_specifique;124_46;VENTE ILLICITE;https://aciege.org/Dct/Fra/Fra_124_46.html
124;124_55;VENTE;employe_pour;Ve_3635;Vente locale;https://aciege.org/Dct/Fra/Ve_3635.html
124;124_79;VENTE A CREDIT;terme_generique;124_67;CONDITION DE VENTE;https://aciege.org/Dct/Fra/Fra_124_67.html
124;124_79;VENTE A CREDIT;employe_pour;Cr_2717;Crédit scoring;https://aciege.org/Dct/Fra/Cr_2717.html
124;124_79;VENTE A CREDIT;employe_pour;Ve_3641;Vente à tempérament;https://aciege.org/Dct/Fra/Ve_3641.html
124;124_71;VENTE A DISTANCE;terme_generique;124_62;MARKETING DIRECT;https://aciege.org/Dct/Fra/Fra_124_62.html
124;124_71;VENTE A DISTANCE;employe_pour;Te_3598;Téléachat;https://aciege.org/Dct/Fra/Te_3598.html
124;124_71;VENTE A DISTANCE;employe_pour;VP_3619;VPC;https://aciege.org/Dct/Fra/VP_3619.html
124;124_71;VENTE A DISTANCE;employe_pour;Ve_3636;Vente par correspondance;https://aciege.org/Dct/Fra/Ve_3636.html
124;124_60;VENTE A DOMICILE;terme_generique;124_62;MARKETING DIRECT;https://aciege.org/Dct/Fra/Fra_124_62.html
124;124_31;VENTE AUTOMATIQUE;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_31;VENTE AUTOMATIQUE;employe_pour;Di_2747;Distributeur automatique;https://aciege.org/Dct/Fra/Di_2747.html
124;124_51;VENTE DIRECTE;terme_generique;124_62;MARKETING DIRECT;https://aciege.org/Dct/Fra/Fra_124_62.html
124;124_51;VENTE DIRECTE;employe_pour;Ma_3139;Magasin d'usine;https://aciege.org/Dct/Fra/Ma_3139.html
124;124_40;VENTE GROUPEE;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_40;VENTE GROUPEE;employe_pour;Ve_3631;Vente couplée;https://aciege.org/Dct/Fra/Ve_3631.html
124;124_46;VENTE ILLICITE;terme_generique;124_55;VENTE;https://aciege.org/Dct/Fra/Fra_124_55.html
124;124_46;VENTE ILLICITE;employe_pour;Ve_3634;Vente illégale;https://aciege.org/Dct/Fra/Ve_3634.html
124;124_46;VENTE ILLICITE;employe_pour;Ve_3637;Vente parallèle;https://aciege.org/Dct/Fra/Ve_3637.html
124;124_70;VENTE PAR TELEPHONE;terme_generique;124_62;MARKETING DIRECT;https://aciege.org/Dct/Fra/Fra_124_62.html
124;124_11;VENTE PROMOTIONNELLE;terme_generique;124_53;TECHNIQUE DE VENTE;https://aciege.org/Dct/Fra/Fra_124_53.html
124;124_11;VENTE PROMOTIONNELLE;employe_pour;Ve_3633;Vente en solde;https://aciege.org/Dct/Fra/Ve_3633.html
124;124_11;VENTE PROMOTIONNELLE;employe_pour;Ve_3639;Vente à perte;https://aciege.org/Dct/Fra/Ve_3639.html
125;125_29;AFFICHE PUBLICITAIRE;terme_generique;125_39;PUBLICITE EXTERIEURE;https://aciege.org/Dct/Fra/Fra_125_39.html
125;125_83;AGENCE DE PUBLICITE;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_83;AGENCE DE PUBLICITE;employe_pour;Re_3424;Relations client agence;https://aciege.org/Dct/Fra/Re_3424.html
125;125_83;AGENCE DE PUBLICITE;employe_pour;Re_3460;Rémunération de l'agence de publicité;https://aciege.org/Dct/Fra/Re_3460.html
125;125_93;ANNONCE;terme_generique;125_92;MESSAGE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_92.html
125;125_93;ANNONCE;employe_pour;An_2453;Annonceur;https://aciege.org/Dct/Fra/An_2453.html
125;125_45;BUDGET PUBLICITAIRE;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_45;BUDGET PUBLICITAIRE;terme_specifique;125_46;PLAN MEDIA;https://aciege.org/Dct/Fra/Fra_125_46.html
125;125_45;BUDGET PUBLICITAIRE;employe_pour;De_2781;Dépense publicitaire;https://aciege.org/Dct/Fra/De_2781.html
125;125_70;CAMPAGNE PUBLICITAIRE;terme_generique;125_52;TECHNIQUE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_52.html
125;125_70;CAMPAGNE PUBLICITAIRE;employe_pour;Ca_2565;Campagne pilote;https://aciege.org/Dct/Fra/Ca_2565.html
125;125_72;CREATION PUBLICITAIRE;terme_generique;125_52;TECHNIQUE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_52.html
125;125_72;CREATION PUBLICITAIRE;terme_specifique;125_92;MESSAGE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_92.html
125;125_72;CREATION PUBLICITAIRE;employe_pour;Co_2672;Conception publicitaire;https://aciege.org/Dct/Fra/Co_2672.html
125;125_72;CREATION PUBLICITAIRE;employe_pour;De_2732;Dessin publicitaire;https://aciege.org/Dct/Fra/De_2732.html
125;125_72;CREATION PUBLICITAIRE;employe_pour;Fa_2878;Fabrication publicitaire;https://aciege.org/Dct/Fra/Fa_2878.html
125;125_95;EFFICACITE PUBLICITAIRE;terme_generique;125_85;IMPACT PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_85.html
125;125_68;EMBALLAGE;terme_generique;125_57;SUPPORT PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_57.html
125;125_68;EMBALLAGE;employe_pour;Co_2682;Consignation;https://aciege.org/Dct/Fra/Co_2682.html
125;125_85;IMPACT PUBLICITAIRE;terme_generique;125_65;RECHERCHE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_65.html
125;125_85;IMPACT PUBLICITAIRE;terme_specifique;125_95;EFFICACITE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_95.html
125;125_85;IMPACT PUBLICITAIRE;terme_specifique;125_96;MESURE D'AUDIENCE;https://aciege.org/Dct/Fra/Fra_125_96.html
125;125_92;MESSAGE PUBLICITAIRE;terme_generique;125_72;CREATION PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_72.html
125;125_92;MESSAGE PUBLICITAIRE;terme_specifique;125_93;ANNONCE;https://aciege.org/Dct/Fra/Fra_125_93.html
125;125_92;MESSAGE PUBLICITAIRE;terme_specifique;125_91;PUBLICITE MENSONGERE;https://aciege.org/Dct/Fra/Fra_125_91.html
125;125_92;MESSAGE PUBLICITAIRE;employe_pour;Co_2696;Copie publicitaire;https://aciege.org/Dct/Fra/Co_2696.html
125;125_92;MESSAGE PUBLICITAIRE;employe_pour;Co_2700;Couleur en publicité;https://aciege.org/Dct/Fra/Co_2700.html
125;125_92;MESSAGE PUBLICITAIRE;employe_pour;Gr_2948;Graphique publicitaire;https://aciege.org/Dct/Fra/Gr_2948.html
125;125_92;MESSAGE PUBLICITAIRE;employe_pour;Re_3452;Rédaction publicitaire;https://aciege.org/Dct/Fra/Re_3452.html
125;125_92;MESSAGE PUBLICITAIRE;employe_pour;Th_3558;Thème publicitaire;https://aciege.org/Dct/Fra/Th_3558.html
125;125_96;MESURE D'AUDIENCE;terme_generique;125_85;IMPACT PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_85.html
125;125_51;PLACEMENT DE PRODUIT;terme_generique;125_52;TECHNIQUE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_52.html
125;125_46;PLAN MEDIA;terme_generique;125_45;BUDGET PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_45.html
125;125_46;PLAN MEDIA;employe_pour;Me_3185;Media planning;https://aciege.org/Dct/Fra/Me_3185.html
125;125_34;PROMOTION DES VENTES;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_34;PROMOTION DES VENTES;terme_specifique;125_04;SALON;https://aciege.org/Dct/Fra/Fra_125_04.html
125;125_34;PROMOTION DES VENTES;employe_pour;Ca_2557;Cadeau publicitaire;https://aciege.org/Dct/Fra/Ca_2557.html
125;125_34;PROMOTION DES VENTES;employe_pour;Co_2674;Concours publicitaire;https://aciege.org/Dct/Fra/Co_2674.html
125;125_34;PROMOTION DES VENTES;employe_pour;De_2778;Démonstration;https://aciege.org/Dct/Fra/De_2778.html
125;125_34;PROMOTION DES VENTES;employe_pour;Je_3096;Jeu publicitaire;https://aciege.org/Dct/Fra/Je_3096.html
125;125_55;PUBLICITE;terme_specifique;125_83;AGENCE DE PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_83.html
125;125_55;PUBLICITE;terme_specifique;125_45;BUDGET PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_45.html
125;125_55;PUBLICITE;terme_specifique;125_34;PROMOTION DES VENTES;https://aciege.org/Dct/Fra/Fra_125_34.html
125;125_55;PUBLICITE;terme_specifique;125_37;PUBLICITE GRAND PUBLIC;https://aciege.org/Dct/Fra/Fra_125_37.html
125;125_55;PUBLICITE;terme_specifique;125_26;PUBLICITE INDUSTRIELLE;https://aciege.org/Dct/Fra/Fra_125_26.html
125;125_55;PUBLICITE;terme_specifique;125_65;RECHERCHE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_65.html
125;125_55;PUBLICITE;terme_specifique;125_67;REGIE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_67.html
125;125_55;PUBLICITE;terme_specifique;125_94;RELATIONS PUBLIQUES;https://aciege.org/Dct/Fra/Fra_125_94.html
125;125_55;PUBLICITE;terme_specifique;125_57;SUPPORT PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_57.html
125;125_55;PUBLICITE;terme_specifique;125_52;TECHNIQUE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_52.html
125;125_55;PUBLICITE;employe_pour;Pu_3382;Publicité internationale;https://aciege.org/Dct/Fra/Pu_3382.html
125;125_55;PUBLICITE;employe_pour;Pu_3384;Publicité nationale;https://aciege.org/Dct/Fra/Pu_3384.html
125;125_55;PUBLICITE;employe_pour;Pu_3385;Publicité régionale;https://aciege.org/Dct/Fra/Pu_3385.html
125;125_59;PUBLICITE AUDIOVISUELLE;terme_generique;125_57;SUPPORT PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_57.html
125;125_42;PUBLICITE COMPARATIVE;terme_generique;125_52;TECHNIQUE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_52.html
125;125_20;PUBLICITE COOPERATIVE;terme_generique;125_52;TECHNIQUE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_52.html
125;125_20;PUBLICITE COOPERATIVE;employe_pour;Pu_3380;Publicité collective;https://aciege.org/Dct/Fra/Pu_3380.html
125;125_40;PUBLICITE DIRECTE;terme_generique;125_52;TECHNIQUE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_52.html
125;125_40;PUBLICITE DIRECTE;employe_pour;Ma_3143;Mailing;https://aciege.org/Dct/Fra/Ma_3143.html
125;125_40;PUBLICITE DIRECTE;employe_pour;Pu_3387;Publipostage;https://aciege.org/Dct/Fra/Pu_3387.html
125;125_39;PUBLICITE EXTERIEURE;terme_generique;125_57;SUPPORT PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_57.html
125;125_39;PUBLICITE EXTERIEURE;terme_specifique;125_29;AFFICHE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_29.html
125;125_39;PUBLICITE EXTERIEURE;employe_pour;Pu_3383;Publicité lumineuse;https://aciege.org/Dct/Fra/Pu_3383.html
125;125_39;PUBLICITE EXTERIEURE;employe_pour;Pu_3386;Publicité sur véhicule;https://aciege.org/Dct/Fra/Pu_3386.html
125;125_37;PUBLICITE GRAND PUBLIC;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_26;PUBLICITE INDUSTRIELLE;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_91;PUBLICITE MENSONGERE;terme_generique;125_92;MESSAGE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_92.html
125;125_91;PUBLICITE MENSONGERE;employe_pour;Ec_2805;Ecoblanchiment;https://aciege.org/Dct/Fra/Ec_2805.html
125;125_65;RECHERCHE PUBLICITAIRE;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_65;RECHERCHE PUBLICITAIRE;terme_specifique;125_85;IMPACT PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_85.html
125;125_67;REGIE PUBLICITAIRE;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_94;RELATIONS PUBLIQUES;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_04;SALON;terme_generique;125_34;PROMOTION DES VENTES;https://aciege.org/Dct/Fra/Fra_125_34.html
125;125_04;SALON;employe_pour;Ex_2868;Exposition;https://aciege.org/Dct/Fra/Ex_2868.html
125;125_04;SALON;employe_pour;Fo_2891;Foire;https://aciege.org/Dct/Fra/Fo_2891.html
125;125_63;SPONSORING;terme_generique;125_52;TECHNIQUE PUBLICITAIRE;https://aciege.org/Dct/Fra/Fra_125_52.html
125;125_63;SPONSORING;employe_pour;Pa_3293;Parrainage;https://aciege.org/Dct/Fra/Pa_3293.html
125;125_57;SUPPORT PUBLICITAIRE;terme_generique;125_55;PUBLICITE;https://aciege.org/Dct/Fra/Fra_125_55.html
125;125_57;SUPPORT PUBLICITAIRE;terme_specifique;125_68;EMBALLAGE;https://aciege.org/Dct/Fra/Fra_125_68.html
125;125_57;SUPPORT PUBLICITAIRE;terme_specifique;125_59;PUBLICITE AUDIOVISUELLE;https://aciege.org/Dct/Fra/Fra_125_59.html
125;125_57;SUPPORT PUBLICITAIRE;terme_specifique;125_39;PUBLICITE EXTERIEURE;https://aciege.org/Dct/Fra/Fra_125_39.html
